,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
46977,524BMTJ270,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
46978,524BOOC554,RetroReel,paid monthly,30.0,2023-07-01,2023-07-22,22.0,0.0
46980,524BQUU251,CineQuest,paid monthly,12.01,2023-12-22,2023-12-31,9.0,12.01
46984,524BVRN360,CineQuest,paid monthly,12.0,2023-07-01,2023-11-14,136.0,180.04000000000002
46985,524CEJO320,Pulse,paid annual,50.03,2023-07-01,2023-09-27,89.0,0.0
46988,524DXHA358,Pulse,paid monthly,8.01,2023-10-09,2023-12-11,63.0,102.14
46989,524ECSG862,ChillStream,paid monthly,25.01,2023-07-01,2023-09-30,92.0,50.01999999999998
46991,524EZPF350,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
46993,524FEFW133,ChillStream,paid monthly,25.0,2023-07-26,2023-12-31,158.0,150.0
46996,524FMSA822,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
46997,524FMSA822,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
46999,524FMSA822,Pulse,paid annual,49.99,2023-08-14,2023-12-11,119.0,99.97
47000,524FMSA822,RetroReel,paid monthly,30.01,2023-07-01,2023-12-04,157.0,120.03999999999999
47004,524HOUZ894,Pulse,paid annual,50.02,2023-08-10,2023-12-31,143.0,50.02
47006,524HZQD582,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
47008,524IHEA054,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47011,524JMOO390,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
47013,524KNKX802,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
47014,524LLSM940,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.04999999999998
47017,524MBNG736,CineQuest,paid monthly,12.02,2023-07-01,2023-12-31,183.0,72.12
47018,524NJXA672,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
47019,524NLPU441,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,184.0,100.10000000000002
47022,524PKDU715,LimeLight,trial monthly,17.6,2023-07-01,2023-09-25,87.0,35.19999999999999
47023,524PKDU715,LimeLight,paid monthly,20.0,2023-10-11,2023-12-31,81.0,60.0
47025,524PZOU918,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,183.0,119.88000000000001
47029,524QKDQ745,CineQuest,paid annual,60.0,2023-12-09,2023-12-31,22.0,60.0
47030,524RETG515,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
47033,524RNXQ287,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
47035,524SGPG293,LimeLight,paid monthly,20.0,2023-07-01,2023-10-24,116.0,100.01999999999998
47036,524SLST337,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47037,524SNBL924,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47038,524SUSI037,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
47039,524THDE167,RetroReel,paid monthly,30.01,2023-07-01,2023-09-15,76.0,490.99
47040,524THDE167,RetroReel,paid monthly,30.0,2023-12-03,2023-12-31,28.0,30.0
47042,524VAFU146,ChillStream,paid monthly,24.99,2023-09-30,2023-12-31,92.0,99.96
47043,524VAFU146,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47044,524VIIA219,RetroReel,paid annual,120.0,2023-11-18,2023-12-31,43.0,120.0
47045,524XCDU797,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.04999999999998
47047,524ZHAB032,Pulse,paid monthly,7.98,2023-07-01,2023-07-15,15.0,0.0
47048,524ZHAB032,Pulse,paid annual,50.01,2023-11-05,2023-12-31,56.0,50.01
47051,524ZZXH146,CineQuest,paid monthly,12.01,2023-08-02,2023-12-31,151.0,72.06
47052,525AJHC495,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.05000000000004
47053,525BDYM377,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
47056,525BUZD874,CineQuest,paid annual,59.98,2023-08-29,2023-12-31,124.0,59.98
47057,525CDRL984,RetroReel,paid monthly,30.01,2023-07-01,2023-08-08,39.0,30.01000000000002
47058,525CHZG418,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
47060,525CTAM490,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
47061,525CTDL315,LimeLight,paid monthly,20.0,2023-08-15,2023-11-30,107.0,322.08000000000004
47063,525DOVZ360,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47064,525DSIM924,LimeLight,paid monthly,20.0,2023-07-01,2023-12-26,179.0,153.64
47065,525EWSM403,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,183.0,150.06
47067,525FHKX420,ChillStream,trial annual,39.13,2023-07-01,2023-12-31,183.0,0.0
47070,525FHKX420,Pulse,paid annual,50.0,2023-07-01,2023-12-31,183.0,0.0
47073,525FYZX372,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
47075,525GAPQ455,RetroReel,paid monthly,30.0,2023-08-31,2023-12-31,122.0,150.0
47077,525GNKY538,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,156.07999999999998
47078,525HINV789,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
47079,525HTJK611,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47080,525IDNX055,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
47083,525JYJK912,Pulse,paid annual,50.0,2023-07-01,2023-07-04,3.0,99.99000000000001
47084,525JYJK912,Pulse,paid monthly,8.02,2023-08-01,2023-12-31,152.0,48.12
47085,525LBQI056,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
47087,525LCZA281,CineQuest,paid monthly,12.02,2023-11-21,2023-12-31,40.0,24.04
47088,525LRGB225,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,183.0,0.0
47089,525LULH341,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
47090,525MFDX935,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,183.0,120.12
47091,525NOFK974,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
47094,525NZGN894,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
47096,525PVTE980,LimeLight,paid monthly,20.01,2023-10-14,2023-12-31,78.0,60.03
47097,525QAKS076,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
47098,525QOUT049,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
47100,525REOE274,LimeLight,trial annual,74.07,2023-07-01,2023-12-31,183.0,0.0
47101,525RJSZ709,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.04999999999998
47102,525RXZV472,CineQuest,paid monthly,12.01,2023-07-01,2023-12-17,169.0,72.06
47103,525SECZ703,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
47104,525SIPC017,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47107,525SKTJ640,ChillStream,paid monthly,25.01,2023-12-18,2023-12-31,13.0,25.01
47108,525STGK487,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
47109,525TWMB151,Pulse,paid monthly,8.0,2023-07-01,2023-11-30,153.0,32.0
47110,525UNFG334,ChillStream,paid annual,100.02,2023-07-01,2023-09-23,84.0,60.91000000000001
47112,525UXWK253,ChillStream,paid monthly,24.98,2023-07-01,2023-12-31,184.0,124.89999999999998
47115,525VGDZ878,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
47117,525VJEV908,Pulse,paid annual,49.99,2023-07-29,2023-12-31,155.0,49.99
47118,525WLLS222,RetroReel,paid annual,120.0,2023-07-05,2023-12-31,179.0,120.0
47119,525XIPW038,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
47121,525YHMI839,ChillStream,paid monthly,25.0,2023-07-01,2023-09-17,78.0,225.0
47122,525YJWG421,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
47123,525YJWG421,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47126,525YKPZ215,Pulse,discounted monthly,4.54,2023-08-11,2023-12-31,142.0,22.7
47128,525ZIIS104,ChillStream,paid monthly,25.01,2023-11-11,2023-12-31,50.0,50.02
47130,525ZOZE229,CineQuest,paid monthly,11.99,2023-07-01,2023-11-19,142.0,103.63999999999999
47132,525ZVUM315,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
47134,526ACNZ316,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47137,526AHQD830,RetroReel,paid monthly,30.01,2023-07-01,2023-08-05,36.0,-2.842170943040401e-14
47140,526BRPS419,ChillStream,paid monthly,24.99,2023-12-26,2023-12-31,5.0,24.99
47142,526BRPS419,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
47144,526BWLZ708,LimeLight,paid monthly,20.0,2023-07-01,2023-07-07,7.0,60.04000000000002
47145,526CZJS437,ChillStream,paid annual,99.99,2023-07-01,2023-11-15,138.0,0.0
47146,526CZJS437,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.95000000000002
47147,526DFHT101,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000001
47149,526DHCA621,ChillStream,paid monthly,25.0,2023-10-03,2023-12-31,89.0,75.0
47152,526DXDU998,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
47156,526FEDD654,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.06
47158,526GHYE434,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
47161,526GLJQ473,CineQuest,paid monthly,12.01,2023-07-01,2023-09-30,91.0,89.58999999999999
47162,526GLJQ473,CineQuest,paid annual,59.98,2023-11-30,2023-12-31,31.0,59.98
47164,526GSVG603,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
47165,526HCRJ762,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
47168,526HNCX881,CineQuest,paid monthly,12.01,2023-07-01,2023-12-28,181.0,120.07
47170,526IHSY311,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
47173,526IRLU888,ChillStream,discounted annual,96.36,2023-07-14,2023-12-31,170.0,96.36
47175,526JGPL211,Pulse,paid annual,50.01,2023-11-11,2023-12-31,50.0,50.01
47176,526JHRP591,LimeLight,paid monthly,20.01,2023-07-01,2023-09-04,66.0,20.00999999999999
47177,526JYFC632,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,183.0,0.0
47179,526KHPF708,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,183.0,120.11999999999999
47180,526LPYW629,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,183.0,0.0
47182,526LWVX410,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47184,526NAMK135,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06
47185,526OOMX605,LimeLight,paid monthly,20.0,2023-07-25,2023-12-31,159.0,120.0
47188,526OWNY052,LimeLight,paid monthly,19.99,2023-07-01,2023-11-16,138.0,244.65999999999997
47189,526QDBZ257,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.04999999999998
47191,526RIRI251,RetroReel,paid monthly,29.99,2023-11-06,2023-12-31,55.0,59.98
47193,526RMVG347,CineQuest,paid monthly,12.0,2023-10-11,2023-12-31,81.0,36.0
47196,526SEKU794,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
47197,526TESA733,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
47201,526TXJQ813,Pulse,paid monthly,7.99,2023-07-01,2023-08-22,52.0,111.78
47202,526TXJQ813,Pulse,paid monthly,8.01,2023-10-29,2023-12-24,56.0,151.77
47203,526TZJS091,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
47206,526TZJS091,Pulse,paid monthly,7.97,2023-07-01,2023-09-27,88.0,94.94999999999999
47209,526UJNB490,CineQuest,paid monthly,12.0,2023-08-26,2023-12-31,127.0,60.0
47210,526UMBU266,CineQuest,paid monthly,12.01,2023-07-01,2023-12-03,155.0,60.05
47212,526UNQH538,ChillStream,paid monthly,24.99,2023-12-25,2023-12-31,6.0,24.99
47214,526UNQH538,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
47215,526UUVA657,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47217,526VDGH581,ChillStream,paid monthly,25.0,2023-07-25,2023-12-31,159.0,150.0
47219,526VDNC709,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,183.0,0.0
47224,526VHKI922,CineQuest,paid annual,59.99,2023-08-09,2023-12-31,144.0,59.99
47226,526WMHX510,Pulse,paid annual,50.01,2023-07-15,2023-12-31,169.0,50.01
47228,526YCVX820,ChillStream,trial monthly,17.53,2023-12-02,2023-12-31,29.0,17.53
47230,526YCVX820,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
47231,526YXOU523,RetroReel,paid monthly,30.0,2023-11-27,2023-12-31,34.0,60.0
47232,526YYEB982,LimeLight,paid annual,80.01,2023-10-21,2023-12-31,71.0,80.01
47234,526ZGAD975,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,183.0,0.0
47235,526ZLFT561,LimeLight,paid monthly,20.0,2023-07-01,2023-08-02,33.0,0.0
47236,526ZLFT561,LimeLight,trial monthly,13.43,2023-11-13,2023-12-31,48.0,26.86
47237,526ZXBZ865,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47238,527ABET941,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
47239,527AIPM691,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
47240,527AIPM691,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
47241,527AJTM992,RetroReel,paid monthly,30.01,2023-09-15,2023-12-31,107.0,120.04
47244,527BASA321,Pulse,paid monthly,8.01,2023-09-19,2023-10-19,30.0,85.76
47245,527BASA321,Pulse,paid monthly,8.01,2023-11-28,2023-12-31,33.0,16.02
47246,527BXML428,Pulse,paid monthly,8.01,2023-07-01,2023-07-27,26.0,56.910000000000004
47247,527BXML428,Pulse,paid monthly,7.99,2023-11-06,2023-12-31,55.0,15.98
47249,527CLRA530,Pulse,paid monthly,8.02,2023-07-24,2023-08-08,15.0,80.11
47252,527CPBJ841,Pulse,discounted monthly,4.33,2023-07-09,2023-12-31,175.0,25.98
47254,527DJND330,Pulse,paid monthly,8.01,2023-07-01,2023-09-27,88.0,32.03
47255,527EWMQ122,LimeLight,paid monthly,19.99,2023-07-01,2023-07-06,6.0,-19.98999999999998
47256,527EWMQ122,LimeLight,paid monthly,20.01,2023-12-30,2023-12-31,1.0,20.01
47258,527EWMQ122,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,180.0
47260,527FHHG247,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06
47262,527FLTV092,LimeLight,discounted annual,64.6,2023-07-01,2023-12-31,183.0,0.0
47264,527GJBU248,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
47265,527HWXA856,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
47266,527JWOZ847,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
47267,527JWYC874,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.93999999999997
47268,527JYHU075,Pulse,paid monthly,8.01,2023-07-01,2023-10-20,112.0,66.99000000000001
47270,527KMUE482,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
47271,527KZAQ554,CineQuest,paid annual,59.97,2023-07-01,2023-12-31,184.0,0.0
47273,527LYRX930,CineQuest,paid monthly,12.0,2023-07-01,2023-10-12,103.0,127.68
47274,527LYRX930,CineQuest,paid monthly,12.01,2023-11-17,2023-12-31,44.0,24.02
47275,527LYSG520,Pulse,paid annual,50.0,2023-11-02,2023-12-31,59.0,50.0
47277,527MMMM779,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
47278,527MYVT365,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
47279,527MYVT365,RetroReel,discounted monthly,23.63,2023-07-01,2023-12-31,184.0,118.14999999999995
47281,527NGSY922,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,183.0,120.11999999999999
47282,527NNZQ803,RetroReel,paid annual,120.0,2023-09-25,2023-12-31,97.0,120.0
47283,527OAVJ301,LimeLight,paid monthly,20.0,2023-10-15,2023-12-31,77.0,60.0
47285,527PKVA726,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,72.06
47287,527PSXX327,Pulse,trial annual,34.03,2023-07-01,2023-12-31,184.0,0.0
47289,527QODV354,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
47290,527RSFM908,LimeLight,paid annual,80.01,2023-07-01,2023-11-23,146.0,50.17
47292,527SBSX828,ChillStream,paid annual,100.02,2023-07-01,2023-12-31,184.0,0.0
47294,527SGSI979,CineQuest,paid monthly,12.01,2023-08-27,2023-12-31,126.0,60.05
47297,527SPLG349,CineQuest,paid monthly,12.0,2023-07-01,2023-10-16,107.0,131.94
47298,527SVQU951,ChillStream,paid annual,99.98,2023-07-01,2023-12-31,184.0,0.0
47301,527TJPG569,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,183.0,150.06
47303,527TMMX628,ChillStream,paid monthly,25.0,2023-12-25,2023-12-31,6.0,25.0
47305,527UKVX848,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
47307,527UQLA187,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.05000000000001
47308,527VHUJ959,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47309,527VOMY865,ChillStream,paid monthly,25.02,2023-07-01,2023-12-31,184.0,125.09999999999997
47310,527VXVU872,RetroReel,paid monthly,29.99,2023-12-06,2023-12-31,25.0,29.99
47313,527WGRC152,CineQuest,paid monthly,11.99,2023-07-01,2023-07-19,18.0,156.06
47314,527WGRC152,CineQuest,paid monthly,12.01,2023-11-27,2023-12-31,34.0,24.02
47315,527WJUT656,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
47316,527WKQM870,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
47318,527WOMD532,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
47319,527XTCJ910,LimeLight,paid annual,80.0,2023-11-12,2023-12-31,49.0,80.0
47322,527YDGQ825,CineQuest,paid monthly,11.97,2023-07-01,2023-12-31,183.0,71.82000000000001
47323,527YOVF125,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
47325,527YSGP114,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
47326,527YVLJ739,LimeLight,paid monthly,20.0,2023-07-01,2023-08-04,35.0,0.0
47327,527YVLJ739,LimeLight,paid annual,80.01,2023-10-28,2023-12-31,64.0,80.01
47329,527ZFND129,Pulse,paid monthly,8.0,2023-07-01,2023-11-17,140.0,56.0
47333,527ZKYM927,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06
47335,527ZUEB744,CineQuest,paid monthly,12.01,2023-07-01,2023-07-13,13.0,68.4
47336,527ZUEB744,CineQuest,paid monthly,12.0,2023-12-29,2023-12-31,2.0,12.0
47337,528AWZQ921,ChillStream,expired annual,100.0,2023-07-01,2023-12-28,180.0,0.0
47338,528AWZQ921,Pulse,paid annual,50.01,2023-07-01,2023-11-11,134.0,0.0
47340,528CSBA917,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
47342,528DPJN111,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
47345,528EELF804,ChillStream,paid monthly,25.02,2023-07-01,2023-12-31,183.0,150.11999999999998
47347,528EELF804,LimeLight,paid annual,80.0,2023-10-26,2023-12-31,66.0,80.0
47348,528EQSG207,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
47349,528EYMY733,ChillStream,paid annual,100.03,2023-07-01,2023-12-31,184.0,0.0
47350,528FEYS465,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,184.0,99.89999999999998
47352,528FUFQ321,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
47353,528GUTX268,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
47355,528HHZN303,RetroReel,paid annual,120.0,2023-12-05,2023-12-31,26.0,120.0
47357,528HOHH868,RetroReel,discounted annual,75.27,2023-07-01,2023-12-31,184.0,0.0
47358,528HQVP342,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,184.0,124.95000000000002
47359,528IEIF853,Pulse,paid monthly,8.01,2023-12-03,2023-12-31,28.0,8.01
47361,528IHJI908,ChillStream,trial annual,61.58,2023-07-02,2023-12-31,182.0,61.58
47364,528IHJI908,CineQuest,paid annual,60.02,2023-10-28,2023-12-31,64.0,60.02
47368,528IVUJ331,ChillStream,paid monthly,25.0,2023-08-03,2023-12-31,150.0,125.0
47369,528JQUB432,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
47370,528JWTP224,Pulse,paid monthly,8.0,2023-07-01,2023-08-31,62.0,15.159999999999997
47372,528KDDM726,CineQuest,paid monthly,12.0,2023-07-17,2023-12-31,167.0,72.0
47374,528KGHO449,LimeLight,paid monthly,19.99,2023-07-01,2023-12-01,153.0,179.93
47377,528LCHL284,CineQuest,paid monthly,12.02,2023-07-01,2023-11-05,127.0,184.36
47378,528LCHL284,CineQuest,paid monthly,12.0,2023-12-05,2023-12-31,26.0,12.0
47379,528LFHC615,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.95000000000002
47380,528LNIC053,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
47383,528LROK012,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,183.0,139.86
47385,528LYON683,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
47390,528MHHN078,Pulse,paid annual,49.99,2023-08-23,2023-12-31,130.0,49.99
47391,528MZGY143,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47392,528NAKH945,CineQuest,expired monthly,12.0,2023-07-01,2023-10-22,113.0,24.0
47394,528NAKH945,Pulse,paid monthly,8.0,2023-11-02,2023-12-31,59.0,16.0
47395,528NFFW958,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
47397,528OKTJ011,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
47399,528OWPE023,Pulse,paid monthly,8.0,2023-07-16,2023-12-31,168.0,48.0
47403,528PXGV033,LimeLight,paid annual,79.99,2023-07-01,2023-07-06,6.0,-0.4899999999999807
47404,528PXGV033,LimeLight,paid monthly,20.0,2023-10-30,2023-12-31,62.0,60.0
47405,528SEJQ041,Pulse,paid monthly,8.0,2023-07-01,2023-11-24,147.0,32.0
47407,528SZEV849,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
47408,528TBTK695,LimeLight,paid annual,80.0,2023-07-26,2023-12-31,158.0,80.0
47412,528TNZZ257,CineQuest,paid monthly,12.0,2023-09-14,2023-11-02,49.0,107.99
47413,528TNZZ257,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
47414,528TRGI555,Pulse,paid monthly,7.99,2023-07-01,2023-07-15,15.0,7.105427357601002e-15
47416,528TUAP312,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,47.93999999999999
47418,528VXRU633,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
47420,528VXRU633,Pulse,discounted monthly,4.3,2023-07-01,2023-12-31,184.0,25.799999999999994
47421,528WFXH182,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
47423,528WIFX380,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
47426,528XVZM279,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
47427,528XZGS108,RetroReel,paid monthly,30.01,2023-08-20,2023-12-31,133.0,150.05
47428,528YSON973,Pulse,discounted monthly,6.07,2023-07-01,2023-07-07,7.0,-6.0700000000000145
47429,528YSON973,Pulse,paid annual,50.0,2023-11-02,2023-12-31,59.0,50.0
47430,528ZFID139,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
47432,528ZKOW453,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.93999999999997
47434,528ZKOW453,Pulse,paid monthly,8.01,2023-07-01,2023-09-19,80.0,26.480000000000004
47435,528ZKOW453,Pulse,trial monthly,4.94,2023-12-23,2023-12-31,8.0,4.94
47438,528ZNNH339,CineQuest,paid monthly,12.01,2023-10-18,2023-12-31,74.0,36.03
47440,529AQGK751,CineQuest,paid monthly,11.99,2023-09-16,2023-12-31,106.0,47.96
47441,529AQGK751,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,183.0,0.0
47443,529AQYO210,CineQuest,paid monthly,12.01,2023-10-24,2023-12-31,68.0,36.03
