,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
58295,649KWNZ445,Pulse,discounted monthly,2.65,2023-05-24,2023-06-30,38.0,5.3
58297,649MAVM587,RetroReel,paid annual,120.0,2023-06-16,2023-06-30,15.0,120.0
58299,649MMHY146,CineQuest,paid annual,60.01,2023-01-01,2023-06-30,181.0,60.01
58302,649NLXE780,ChillStream,paid monthly,24.97,2023-01-01,2023-01-09,9.0,0.0
58304,649OUAO543,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
58308,649QINL661,Pulse,paid monthly,8.01,2023-02-02,2023-06-30,149.0,40.05
58311,649RAVB735,CineQuest,trial annual,28.52,2023-01-01,2023-06-07,158.0,11.999999999999996
58314,649RAVB735,Pulse,paid monthly,8.01,2023-03-21,2023-06-30,102.0,32.04
58316,649RKGY007,CineQuest,paid annual,60.01,2023-01-01,2023-06-30,181.0,60.01
58317,649SHXW875,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58319,649SWUB749,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
58320,649TUDC467,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58323,649UCHM972,CineQuest,paid monthly,11.98,2023-03-20,2023-06-30,103.0,47.92
58326,649UHXK947,CineQuest,discounted monthly,5.9,2023-05-13,2023-06-30,49.0,11.8
58327,649UHXK947,Pulse,paid annual,50.01,2023-01-01,2023-06-30,181.0,50.01
58334,649USWZ266,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
58336,649VQPG677,Pulse,paid monthly,8.0,2023-01-01,2023-01-19,19.0,24.019999999999996
58339,649WAHL870,CineQuest,discounted annual,33.24,2023-01-01,2023-06-30,181.0,33.24
58341,649WPZL679,ChillStream,paid monthly,24.99,2023-01-01,2023-05-05,125.0,149.98
58344,649WUCC124,LimeLight,trial monthly,13.74,2023-01-01,2023-06-30,181.0,96.18
58346,649XGMO247,Pulse,paid monthly,8.01,2023-01-01,2023-01-31,31.0,58.00999999999999
58347,649XGMO247,Pulse,paid monthly,7.99,2023-03-19,2023-06-30,104.0,31.96
58348,649XSHQ259,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
58350,649YAKS074,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
58353,649ZYNM348,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
58355,650BERA053,RetroReel,paid annual,119.98,2023-01-08,2023-06-30,174.0,119.98
58357,650BPVO230,CineQuest,paid monthly,11.99,2023-01-01,2023-05-24,144.0,114.50999999999999
58359,650CGZU425,CineQuest,paid monthly,11.98,2023-05-31,2023-06-30,31.0,23.96
58360,650CIPD988,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
58362,650CLSJ471,ChillStream,paid monthly,25.0,2023-04-24,2023-06-30,68.0,75.0
58363,650CLSJ471,LimeLight,expired monthly,20.02,2023-01-01,2023-05-31,150.0,100.10000000000002
58366,650DEEX854,ChillStream,paid annual,100.0,2023-02-17,2023-06-30,134.0,100.0
58368,650FPQB774,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58370,650FYUE258,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
58371,650GGNK506,LimeLight,paid annual,80.01,2023-06-09,2023-06-30,22.0,80.01
58373,650GLZZ569,RetroReel,paid monthly,29.99,2023-06-09,2023-06-30,22.0,29.99
58374,650GYRF091,ChillStream,paid annual,100.02,2023-01-01,2023-06-30,181.0,100.02
58376,650GYRF091,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
58377,650GYRF091,LimeLight,expired monthly,19.99,2023-01-01,2023-06-05,155.0,99.94999999999999
58378,650GYRF091,Pulse,paid monthly,8.0,2023-01-01,2023-03-13,72.0,24.0
58380,650IDLA699,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
58382,650IIDO845,CineQuest,paid monthly,12.0,2023-01-01,2023-05-05,125.0,108.0
58384,650JDVC713,LimeLight,paid monthly,20.01,2023-01-01,2023-06-16,167.0,100.05000000000001
58385,650JTHT391,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
58386,650KJRP274,LimeLight,paid monthly,20.0,2023-01-22,2023-06-30,160.0,120.0
58387,650KNYW222,LimeLight,paid monthly,20.0,2023-01-01,2023-03-15,74.0,60.0
58388,650MAMC670,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
58390,650NUCK783,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58391,650NUPL716,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
58392,650OGIZ379,Pulse,paid monthly,7.99,2023-01-01,2023-05-06,126.0,57.04999999999999
58393,650OGIZ379,Pulse,paid monthly,8.0,2023-06-15,2023-06-30,16.0,8.0
58395,650OHLJ669,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
58397,650PCBE836,CineQuest,discounted monthly,8.22,2023-01-01,2023-01-31,31.0,44.22
58398,650PCBE836,CineQuest,paid monthly,12.02,2023-04-03,2023-06-30,89.0,36.06
58399,650PVPY609,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
58402,650QVIV218,Pulse,paid monthly,8.0,2023-01-01,2023-01-01,1.0,24.269999999999996
58404,650RFNN985,LimeLight,expired monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
58408,650RMHW589,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
58410,650RYIC193,Pulse,paid annual,49.99,2023-01-02,2023-06-30,180.0,49.99
58412,650SZML604,Pulse,paid annual,50.0,2023-02-04,2023-06-30,147.0,50.0
58415,650UFVV646,LimeLight,paid annual,79.99,2023-04-02,2023-06-30,90.0,79.99
58416,650UHTT592,CineQuest,paid annual,60.02,2023-01-01,2023-06-30,181.0,60.02
58417,650VDHC456,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
58419,650VHOD592,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
58421,650WPNI009,RetroReel,paid monthly,30.01,2023-03-19,2023-06-30,104.0,120.04
58426,650XTYT327,CineQuest,paid monthly,12.01,2023-04-15,2023-06-30,77.0,36.03
58428,650YNRT530,Pulse,paid monthly,8.0,2023-01-01,2023-04-24,114.0,81.99000000000001
58431,650YSKP855,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58432,650YYDQ459,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58436,650ZGUF002,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58437,650ZSGH403,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
58439,650ZUME750,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
58441,651ABCU569,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
58446,651BLAF725,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
58451,651CBGP643,Pulse,paid monthly,8.02,2023-01-01,2023-06-30,181.0,56.14
58452,651DTSU590,LimeLight,discounted monthly,8.16,2023-01-01,2023-01-20,20.0,8.16
58453,651DTSU590,LimeLight,paid monthly,19.99,2023-04-26,2023-06-30,66.0,59.97
58456,651DYDR487,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58460,651GAYT345,ChillStream,paid monthly,25.01,2023-04-06,2023-06-30,86.0,75.03
58465,651HXLQ021,CineQuest,discounted monthly,6.23,2023-02-22,2023-03-30,36.0,132.63
58466,651HXLQ021,CineQuest,paid monthly,12.01,2023-05-20,2023-06-29,40.0,156.65
58469,651ISTT346,CineQuest,paid annual,60.0,2023-01-01,2023-01-21,21.0,60.0
58471,651IVUS639,RetroReel,paid monthly,30.01,2023-06-01,2023-06-30,30.0,30.01
58474,651KGJG433,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
58475,651KGJG433,RetroReel,expired monthly,29.98,2023-01-01,2023-06-30,181.0,209.86
58478,651LCEE316,Pulse,paid monthly,8.0,2023-01-01,2023-02-18,49.0,79.31
58479,651LCEE316,Pulse,paid monthly,8.0,2023-03-21,2023-06-30,102.0,32.0
58481,651LHOI248,CineQuest,paid monthly,12.02,2023-01-01,2023-06-30,181.0,84.14
58482,651MDSG762,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
58483,651MIMF359,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
58484,651MSEO190,RetroReel,paid annual,119.99,2023-01-23,2023-06-30,159.0,119.99
58486,651MVZR556,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
58487,651NKQP740,LimeLight,paid monthly,20.01,2023-02-28,2023-06-30,123.0,100.05000000000001
58488,651NYHK406,ChillStream,paid annual,100.0,2023-01-01,2023-06-30,181.0,100.0
58489,651NYHK406,LimeLight,expired annual,79.99,2023-01-01,2023-04-04,93.0,79.99
58490,651OBOO608,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
58491,651OCHL669,CineQuest,paid monthly,12.01,2023-01-01,2023-01-19,19.0,12.01000000000002
58492,651OCHL669,CineQuest,paid monthly,12.0,2023-03-30,2023-06-30,93.0,48.0
58494,651OJJD164,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58496,651OMJR956,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58501,651PLIW082,ChillStream,paid annual,100.0,2023-01-01,2023-06-29,180.0,183.07
58502,651PLZD451,LimeLight,paid monthly,20.03,2023-01-01,2023-06-30,181.0,140.21
58504,651QNGS320,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58505,651RHXL442,ChillStream,paid annual,100.01,2023-01-01,2023-06-30,181.0,100.01
58506,651RHXL442,Pulse,paid monthly,8.0,2023-01-01,2023-04-28,118.0,32.0
58509,651RMQB428,CineQuest,paid annual,60.0,2023-01-01,2023-04-27,117.0,84.07
58512,651RPUZ627,LimeLight,trial monthly,7.54,2023-03-09,2023-06-30,114.0,30.16
58514,651SPOH144,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
58517,651TFQS782,LimeLight,paid annual,80.02,2023-03-20,2023-06-30,103.0,80.02
58518,651TRKM726,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58520,651VGVJ145,CineQuest,paid monthly,12.0,2023-01-01,2023-02-15,46.0,84.0
58521,651VGVJ145,CineQuest,paid annual,60.0,2023-03-05,2023-06-30,118.0,60.0
58522,651VQWF100,Pulse,paid monthly,8.01,2023-04-22,2023-06-30,70.0,24.03
58524,651XJSH684,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
58526,651XOZT027,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58527,651XQOQ697,CineQuest,paid monthly,11.99,2023-02-16,2023-05-18,91.0,143.86
58528,651XQOQ697,CineQuest,paid monthly,12.0,2023-06-03,2023-06-30,28.0,12.0
58531,651ZDTA182,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58534,651ZDTA182,Pulse,paid annual,50.01,2023-01-01,2023-06-30,181.0,50.01
58535,651ZKHN433,LimeLight,expired monthly,20.02,2023-01-01,2023-01-29,28.0,20.019999999999982
58537,652ABIB105,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
58538,652ABIB105,RetroReel,expired monthly,30.01,2023-01-01,2023-05-30,149.0,150.05000000000007
58539,652BCAR107,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
58541,652BLMG257,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58543,652BLMG257,LimeLight,paid monthly,20.0,2023-04-09,2023-06-30,83.0,60.0
58545,652BZCU818,ChillStream,paid annual,100.01,2023-01-01,2023-06-30,181.0,100.01
58547,652CMCX803,ChillStream,paid monthly,25.0,2023-02-15,2023-06-30,136.0,125.0
58548,652DALH913,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58550,652DALH913,RetroReel,trial monthly,19.41,2023-01-01,2023-06-30,181.0,135.87
58551,652DCJK070,ChillStream,paid monthly,24.99,2023-01-01,2023-02-27,58.0,49.98000000000002
58552,652DCJK070,ChillStream,trial monthly,11.67,2023-05-16,2023-06-30,46.0,23.34
58554,652DLBO112,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
58555,652ESPL357,CineQuest,expired monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58557,652FSPX610,RetroReel,paid monthly,30.02,2023-01-01,2023-06-30,181.0,210.14
58559,652GEWZ258,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58561,652GXFK318,RetroReel,paid monthly,30.0,2023-06-28,2023-06-30,3.0,30.0
58562,652GXFM494,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58567,652IAHJ470,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
58568,652JBEP406,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58569,652JEQT718,CineQuest,paid annual,59.99,2023-02-16,2023-06-30,135.0,59.99
58572,652LGWW877,ChillStream,paid annual,100.01,2023-02-19,2023-03-24,33.0,273.71
58575,652MQFB926,Pulse,paid monthly,8.0,2023-01-01,2023-02-19,50.0,66.78999999999999
58576,652MQFB926,Pulse,paid monthly,8.01,2023-03-13,2023-06-30,110.0,32.04
58578,652NHXA996,CineQuest,paid monthly,12.0,2023-05-09,2023-06-30,53.0,24.0
58579,652NUSB094,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
58580,652NUSB094,RetroReel,expired annual,119.99,2023-01-01,2023-06-30,181.0,119.99
58582,652OPQR626,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
58584,652ORKP760,CineQuest,paid annual,60.02,2023-01-01,2023-05-05,125.0,83.12
58590,652PVTS675,CineQuest,paid monthly,12.01,2023-01-21,2023-05-19,118.0,155.95
58591,652QNWT890,LimeLight,paid monthly,19.99,2023-01-01,2023-03-01,60.0,39.97999999999999
58594,652QYTH977,RetroReel,trial monthly,13.5,2023-01-01,2023-06-30,181.0,201.01
58596,652SOHF116,Pulse,paid monthly,7.98,2023-05-17,2023-06-30,45.0,15.96
58600,652UHRF652,LimeLight,paid monthly,19.99,2023-02-10,2023-06-30,141.0,99.94999999999999
58603,652UQYF838,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58605,652VUEI150,CineQuest,paid annual,59.99,2023-01-01,2023-03-14,73.0,120.0
58606,652VUEI150,CineQuest,paid monthly,12.01,2023-05-14,2023-06-30,48.0,24.02
58607,652VWDV991,LimeLight,paid monthly,20.01,2023-01-01,2023-06-03,154.0,205.32000000000002
58609,652VYLY940,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
58610,652WJUL040,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
58612,652WJUL040,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
58615,652XSMI247,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58617,652XYFJ617,CineQuest,paid monthly,12.0,2023-03-13,2023-06-01,80.0,144.0
58618,652XYYG620,ChillStream,paid monthly,24.99,2023-01-01,2023-01-17,17.0,24.99000000000001
58619,652XYYG620,ChillStream,paid annual,100.01,2023-04-20,2023-05-27,37.0,399.89
58620,652YJAS778,LimeLight,paid monthly,20.0,2023-06-04,2023-06-30,27.0,20.0
58622,652YOEE818,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
58623,652YPDP050,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58625,652ZDKF435,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58627,652ZDKF435,LimeLight,paid annual,79.99,2023-01-21,2023-06-30,161.0,79.99
58629,653BGVW509,LimeLight,paid monthly,19.99,2023-06-20,2023-06-30,11.0,19.99
58630,653BNEF781,RetroReel,paid monthly,30.0,2023-03-27,2023-06-30,96.0,120.0
58633,653ELYR395,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
58634,653FEPK758,ChillStream,paid monthly,25.02,2023-01-01,2023-06-30,181.0,175.14
58635,653FEPK758,Pulse,paid annual,49.98,2023-01-23,2023-06-30,159.0,49.98
58636,653FNPG835,RetroReel,paid annual,120.0,2023-01-01,2023-06-30,181.0,120.0
58637,653FRHJ442,ChillStream,expired monthly,25.01,2023-01-01,2023-01-28,27.0,25.010000000000048
58638,653FRHJ442,ChillStream,paid monthly,25.02,2023-03-20,2023-06-30,103.0,100.08
58639,653FTOB825,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
58641,653GJEJ279,RetroReel,paid annual,119.98,2023-04-08,2023-06-30,84.0,119.98
58642,653GQWX465,LimeLight,paid monthly,20.01,2023-03-29,2023-06-30,94.0,80.04
58644,653GSCR647,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
58645,653GWPV806,CineQuest,paid annual,60.02,2023-01-01,2023-06-30,181.0,60.02
58647,653GWTY665,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
58648,653GWTY665,LimeLight,paid annual,80.0,2023-03-31,2023-06-30,92.0,80.0
58650,653HLQM411,CineQuest,paid monthly,11.99,2023-01-01,2023-04-03,93.0,71.97
58651,653HMZV028,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
58653,653HOGG243,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
58655,653HXBQ478,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58657,653IBZS920,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
58658,653IHQU866,CineQuest,paid annual,60.0,2023-01-01,2023-02-14,45.0,0.0
58660,653ITCM693,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58662,653KINM939,CineQuest,paid annual,60.0,2023-02-25,2023-06-30,126.0,60.0
58665,653MXDH215,LimeLight,paid monthly,20.02,2023-01-01,2023-06-30,181.0,140.14
58667,653NISP875,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
58668,653NRMM788,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
58672,653OGVA381,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
58674,653PRPU416,Pulse,paid monthly,7.98,2023-01-01,2023-04-01,91.0,73.94
58675,653PRPU416,Pulse,paid monthly,8.01,2023-06-29,2023-06-30,2.0,8.01
58678,653PWAM380,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
58681,653QHNA689,CineQuest,paid monthly,12.01,2023-02-17,2023-06-30,134.0,60.05
58684,653SBZT451,ChillStream,paid annual,100.0,2023-01-01,2023-06-30,181.0,100.0
58686,653SBZT451,Pulse,discounted annual,42.87,2023-01-17,2023-06-30,165.0,42.87
58688,653SQDE727,Pulse,paid monthly,8.03,2023-01-01,2023-06-30,181.0,56.209999999999994
58689,653TASQ820,LimeLight,trial monthly,19.55,2023-01-01,2023-06-19,170.0,117.30000000000001
58691,653TEIG138,LimeLight,paid monthly,19.99,2023-02-24,2023-06-30,127.0,99.94999999999999
58693,653TIEO599,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58694,653TIEO599,LimeLight,discounted monthly,7.77,2023-04-12,2023-06-30,80.0,23.31
58695,653TIEO599,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
58696,653TYKY568,ChillStream,paid annual,100.01,2023-01-01,2023-06-30,181.0,100.01
58697,653TYKY568,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
58698,653WWMN276,LimeLight,paid monthly,19.99,2023-01-01,2023-05-25,145.0,159.95999999999998
58699,653XKLH484,ChillStream,paid monthly,24.99,2023-02-10,2023-06-30,141.0,124.94999999999999
58703,653XLJH843,CineQuest,paid monthly,11.99,2023-04-06,2023-06-30,86.0,35.97
58704,653ZDUR094,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
58706,653ZDUR094,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
58708,653ZOFJ575,ChillStream,paid monthly,24.99,2023-03-14,2023-06-05,83.0,348.1700000000001
58709,653ZQWQ514,LimeLight,paid annual,80.0,2023-01-04,2023-06-30,178.0,80.0
58711,654AISC406,LimeLight,paid annual,79.99,2023-02-11,2023-03-27,44.0,159.99
58712,654AISC406,LimeLight,paid monthly,20.01,2023-05-16,2023-06-30,46.0,40.02
58713,654BJMN630,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
58717,654BRAQ184,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
58719,654CBNL288,LimeLight,paid monthly,20.0,2023-05-01,2023-06-30,61.0,60.0
58722,654COBN001,CineQuest,paid annual,60.0,2023-01-01,2023-04-06,96.0,120.00999999999999
58723,654COBN001,CineQuest,paid monthly,12.0,2023-06-21,2023-06-30,10.0,12.0
58730,654IPMN529,CineQuest,paid monthly,12.01,2023-04-05,2023-06-30,87.0,36.03
58732,654IPMN529,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
58734,654IPSL434,ChillStream,paid monthly,24.99,2023-02-16,2023-06-30,135.0,124.94999999999999
58736,654IPSL434,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
58739,654JGAR797,LimeLight,trial monthly,14.31,2023-01-01,2023-06-30,181.0,100.17
58740,654JROV301,LimeLight,paid annual,79.98,2023-01-01,2023-06-30,181.0,79.98
58747,654MTLM545,ChillStream,paid monthly,24.98,2023-01-01,2023-06-30,181.0,174.86
58749,654MTLM545,RetroReel,paid annual,120.01,2023-05-24,2023-06-30,38.0,120.01
58750,654MVOI236,RetroReel,paid monthly,30.01,2023-01-01,2023-04-29,119.0,120.04000000000002
58752,654PEVN262,ChillStream,paid monthly,24.99,2023-01-01,2023-06-17,168.0,149.94
58755,654PEVN262,Pulse,paid annual,50.0,2023-03-07,2023-06-30,116.0,50.0
58757,654PPFJ011,Pulse,paid annual,50.02,2023-01-01,2023-01-16,16.0,0.0
58760,654PYCM502,RetroReel,paid monthly,29.99,2023-04-10,2023-06-30,82.0,89.97
58761,654REOZ138,ChillStream,paid monthly,24.99,2023-01-01,2023-05-19,139.0,124.95000000000002
58763,654ROTP293,CineQuest,paid monthly,11.98,2023-01-01,2023-06-30,181.0,83.86
58764,654TXUG627,LimeLight,paid annual,80.02,2023-01-01,2023-06-30,181.0,80.02
58765,654UDOS296,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
58767,654UDOS296,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
58770,654UNJK716,RetroReel,paid monthly,30.0,2023-06-13,2023-06-30,18.0,30.0
58771,654URXB138,LimeLight,paid monthly,19.98,2023-01-01,2023-06-30,181.0,139.86
58773,654UVSN410,RetroReel,paid monthly,30.0,2023-06-29,2023-06-30,2.0,30.0
58775,654UZCR612,ChillStream,paid annual,100.01,2023-05-21,2023-06-30,41.0,100.01
58778,654VNDV989,Pulse,paid monthly,7.99,2023-03-29,2023-06-30,94.0,31.96
58779,654VROG277,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
58780,654WCDB717,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
58782,654WXWG714,LimeLight,paid monthly,20.01,2023-04-21,2023-06-30,71.0,60.03
58784,654XUPE609,Pulse,paid annual,49.99,2023-01-01,2023-01-23,23.0,0.0
58786,654XYES339,LimeLight,paid annual,80.01,2023-05-15,2023-06-30,47.0,80.01
58791,654ZEMG909,CineQuest,paid annual,59.98,2023-01-11,2023-06-30,171.0,59.98
58793,654ZEOB448,LimeLight,paid monthly,20.02,2023-01-01,2023-03-06,65.0,142.98
58795,655ABMQ179,ChillStream,paid monthly,25.01,2023-04-23,2023-06-30,69.0,75.03
58796,655ABMQ179,CineQuest,expired monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
58798,655BAEZ003,ChillStream,paid monthly,25.03,2023-01-01,2023-06-30,181.0,175.21
58803,655CYNG326,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
58805,655DMKL665,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
58808,655DNGS617,CineQuest,paid monthly,12.01,2023-01-11,2023-02-05,25.0,89.04
58809,655DNGS617,CineQuest,paid monthly,12.0,2023-03-20,2023-06-30,103.0,48.0
58810,655DPVO998,LimeLight,paid monthly,20.0,2023-01-01,2023-02-05,36.0,20.0
58812,655DRAF436,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
58813,655EUBI976,LimeLight,paid monthly,19.98,2023-01-01,2023-06-30,181.0,139.86
58815,655FHUW417,LimeLight,paid annual,79.99,2023-03-09,2023-06-30,114.0,79.99
58816,655GUJV876,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
58817,655HUFK523,CineQuest,paid monthly,12.0,2023-01-01,2023-03-31,90.0,36.0
