,Unnamed: 0,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
20133,20133,459IXFC181,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20138,20138,459LOFL111,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20142,20142,459PBWL074,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20145,20145,459SPJL044,LimeLight,25,209.27,1,2,0,3,5,High-Value
20153,20153,459WMNB663,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20154,20154,459WTII670,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
20155,20155,459YREI126,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20156,20156,459ZBNU844,LimeLight,78,20.0,1,1,0,0,1,Low-Value
20167,20167,460DZMB710,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
20168,20168,460FEYG760,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20171,20171,460GBOJ217,LimeLight,0,79.98,1,2,0,1,3,Mid-Value
20173,20173,460HAEO102,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20177,20177,460IWIR128,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20179,20179,460JLAR364,LimeLight,0,128.59,1,2,0,2,4,Mid-Value
20184,20184,460KBIA837,LimeLight,0,94.85,1,2,0,1,3,Mid-Value
20189,20189,460OBUJ112,LimeLight,0,80.04,1,2,0,1,3,Mid-Value
20196,20196,460SNUB690,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
20200,20200,460VQKT053,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20205,20205,460ZHGT313,LimeLight,38,144.45999999999998,1,1,0,2,3,Mid-Value
20211,20211,461GIQC274,LimeLight,152,19.99000000000001,2,0,1,0,1,Low-Value
20214,20214,461GQAT828,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20218,20218,461HUVC432,LimeLight,0,262.9,3,2,2,3,7,High-Value
20222,20222,461JFNZ733,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20223,20223,461JSOG512,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20225,20225,461KLSQ262,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20231,20231,461NFWO850,LimeLight,0,40.02,1,2,0,0,2,Low-Value
20233,20233,461QBXX629,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20237,20237,461URCF188,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20238,20238,461URVK594,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20240,20240,461XPKK709,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20244,20244,462BBMB999,LimeLight,147,20.01000000000002,2,0,1,0,1,Low-Value
20251,20251,462DGDS964,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20255,20255,462EUIE007,LimeLight,113,60.03000000000003,2,0,1,0,1,Low-Value
20258,20258,462IYHR284,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
20266,20266,462QHBE571,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20268,20268,462QQWF797,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20271,20271,462STIT587,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20272,20272,462TZRT715,LimeLight,0,79.99,2,2,1,1,4,Mid-Value
20274,20274,462UGBU779,LimeLight,0,119.94,2,2,1,2,5,High-Value
20295,20295,463CZJB466,LimeLight,0,20.01,1,2,0,0,2,Low-Value
20300,20300,463HYOS298,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20306,20306,463KJTQ828,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20308,20308,463LYUY819,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20311,20311,463OQJG494,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20313,20313,463QHZR332,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
20319,20319,463UPZA617,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20322,20322,463WTKC333,LimeLight,0,94.95,2,2,1,1,4,Mid-Value
20324,20324,463WYVY306,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20333,20333,464FGLW172,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
20335,20335,464FSLK925,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20338,20338,464HQNV859,LimeLight,75,0.0,1,1,0,0,1,Low-Value
20345,20345,464LUCW384,LimeLight,0,22.92,1,2,0,0,2,Low-Value
20349,20349,464MJMT422,LimeLight,27,200.1,1,2,0,3,5,High-Value
20350,20350,464NBKF083,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20358,20358,464QVMH772,LimeLight,0,60.0,1,2,0,0,2,Low-Value
20363,20363,464USVF741,LimeLight,0,79.96,1,2,0,1,3,Mid-Value
20367,20367,464WDCF403,LimeLight,0,39.98,1,2,0,0,2,Low-Value
20373,20373,465AJXG030,LimeLight,0,40.04,2,2,1,0,3,Mid-Value
20374,20374,465ANOW536,LimeLight,0,20.0,1,2,0,0,2,Low-Value
20387,20387,465HXXN699,LimeLight,45,62.55000000000001,1,1,0,0,1,Low-Value
20392,20392,465LKAD626,LimeLight,0,99.97,2,2,1,1,4,Mid-Value
20402,20402,465TKIV714,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20406,20406,465WFSB346,LimeLight,0,48.39,2,2,1,0,3,Mid-Value
20409,20409,465XPYI777,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20410,20410,465YFIO164,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
20411,20411,465YXFF513,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
20412,20412,465ZAAA386,LimeLight,0,120.06,1,2,0,2,4,Mid-Value
20416,20416,466AYTO723,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
20418,20418,466BSRX277,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20419,20419,466BUDG820,LimeLight,0,80.04,1,2,0,1,3,Mid-Value
20423,20423,466CUFL456,LimeLight,0,79.98000000000002,1,2,0,1,3,Mid-Value
20424,20424,466DDHZ138,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20433,20433,466JCUV106,LimeLight,0,40.02,1,2,0,0,2,Low-Value
20435,20435,466KRJA804,LimeLight,145,131.05,1,0,0,2,2,Low-Value
20438,20438,466MZVU385,LimeLight,33,67.6,2,2,1,1,4,Mid-Value
20441,20441,466NHUI166,LimeLight,0,80.0,2,2,1,1,4,Mid-Value
20446,20446,466PEIY743,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20451,20451,466ROIE506,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20452,20452,466SAPD531,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
20456,20456,466SSPS331,LimeLight,94,140.0,1,1,0,2,3,Mid-Value
20459,20459,466VEFH776,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20471,20471,467ACKS119,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20480,20480,467FHPR231,LimeLight,0,119.95,1,2,0,2,4,Mid-Value
20491,20491,467NGYQ551,LimeLight,168,0.0,2,0,1,0,1,Low-Value
20494,20494,467OAVB925,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20495,20495,467QIZI596,LimeLight,71,38.78999999999999,1,1,0,0,1,Low-Value
20497,20497,467QLTL797,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
20499,20499,467RHJS873,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20503,20503,467ROEZ130,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20516,20516,468CONU686,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20524,20524,468JVMP476,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20528,20528,468NJRY010,LimeLight,0,100.05,1,2,0,1,3,Mid-Value
20533,20533,468RPEA445,LimeLight,131,99.71,1,0,0,1,1,Low-Value
20542,20542,468WJFN782,LimeLight,39,120.0,1,1,0,2,3,Mid-Value
20543,20543,468WTRP821,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
20544,20544,468WYVW259,LimeLight,0,60.06,1,2,0,0,2,Low-Value
20553,20553,469FJFT926,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20559,20559,469JSMA480,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20560,20560,469KAJQ532,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20561,20561,469KMWP844,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20565,20565,469LUFY476,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
20569,20569,469MGMP816,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20575,20575,469SVMV273,LimeLight,0,60.0,1,2,0,0,2,Low-Value
20576,20576,469TILJ286,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
20589,20589,470AMPF232,LimeLight,0,140.0,2,2,1,2,5,High-Value
20593,20593,470BSDX000,LimeLight,0,40.0,1,2,0,0,2,Low-Value
20596,20596,470CYJB708,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
20599,20599,470DSGJ879,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20600,20600,470DZTT240,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
20601,20601,470EBWK119,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20605,20605,470GWUO473,LimeLight,0,79.96,1,2,0,1,3,Mid-Value
20606,20606,470HHRM654,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
20609,20609,470IUOK778,LimeLight,0,140.0,2,2,1,2,5,High-Value
20617,20617,470LYBM849,LimeLight,81,39.98,1,1,0,0,1,Low-Value
20619,20619,470NNZV382,LimeLight,40,100.0,1,1,0,1,2,Low-Value
20620,20620,470NZZE213,LimeLight,0,39.98,1,2,0,0,2,Low-Value
20624,20624,470PFGN548,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20628,20628,470SFEE981,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20630,20630,470THZB369,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20636,20636,470TZUI309,LimeLight,11,120.06000000000004,2,2,1,2,5,High-Value
20641,20641,470VIYO887,LimeLight,0,99.95,1,2,0,1,3,Mid-Value
20650,20650,471CIJE036,LimeLight,0,79.98,1,2,0,1,3,Mid-Value
20656,20656,471FCHX453,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20661,20661,471HIJO785,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20673,20673,471NWRB395,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
20680,20680,471SODP715,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20690,20690,471YBCA808,LimeLight,180,0.0,2,0,1,0,1,Low-Value
20693,20693,472ADEN648,LimeLight,0,99.99000000000004,1,2,0,1,3,Mid-Value
20698,20698,472EPVS506,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20705,20705,472LQYG953,LimeLight,19,136.95999999999998,1,2,0,2,4,Mid-Value
20707,20707,472MVQW588,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
20708,20708,472NIQM706,LimeLight,78,59.96999999999997,1,1,0,0,1,Low-Value
20709,20709,472OKXM739,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20711,20711,472QEGR585,LimeLight,70,60.03000000000003,2,1,1,0,2,Low-Value
20713,20713,472QNVD942,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20717,20717,472SAQM768,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
20724,20724,472XLLU138,LimeLight,83,60.0,1,1,0,0,1,Low-Value
20729,20729,473ANEY652,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20731,20731,473ARSJ859,LimeLight,0,79.99,2,2,1,1,4,Mid-Value
20737,20737,473EGED420,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20747,20747,473IYBO199,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20749,20749,473KPLY754,LimeLight,0,139.99,1,2,0,2,4,Mid-Value
20750,20750,473MTBA292,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20751,20751,473NDQM873,LimeLight,38,40.0,1,1,0,0,1,Low-Value
20757,20757,473PXGZ154,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20760,20760,473RFBC899,LimeLight,0,32.42,2,2,1,0,3,Mid-Value
20762,20762,473RZVN638,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20763,20763,473SMHP015,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20767,20767,473UWAT834,LimeLight,4,196.34,2,2,1,3,6,High-Value
20770,20770,473VRXN171,LimeLight,95,40.02000000000004,2,1,1,0,2,Low-Value
20774,20774,473WHCO246,LimeLight,0,39.98,2,2,1,0,3,Mid-Value
20782,20782,473XVST742,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
20785,20785,473YWXT085,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20796,20796,474DBMS523,LimeLight,0,20.01,1,2,0,0,2,Low-Value
20799,20799,474FDHO794,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20804,20804,474HMVE057,LimeLight,0,140.0,2,2,1,2,5,High-Value
20807,20807,474ISQD264,LimeLight,0,99.95,1,2,0,1,3,Mid-Value
20809,20809,474JWSH051,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
20811,20811,474LIZP895,LimeLight,0,54.53,2,2,1,0,3,Mid-Value
20812,20812,474LNMF142,LimeLight,0,99.96,1,2,0,1,3,Mid-Value
20813,20813,474LVWE593,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20815,20815,474MJZF132,LimeLight,17,173.35,1,2,0,2,4,Mid-Value
20818,20818,474OAZH895,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20819,20819,474PBNP209,LimeLight,0,39.98,1,2,0,0,2,Low-Value
20823,20823,474RLSP785,LimeLight,0,47.56,2,2,1,0,3,Mid-Value
20832,20832,474YGFA170,LimeLight,0,317.47,1,2,0,3,5,High-Value
20833,20833,474YRYZ768,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20840,20840,475DLOJ439,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20843,20843,475DNMY000,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
20846,20846,475FFNZ813,LimeLight,0,80.03,1,2,0,1,3,Mid-Value
20852,20852,475HTVK929,LimeLight,0,59.97,1,2,0,0,2,Low-Value
20853,20853,475JJVX849,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20862,20862,475PJFI200,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
20865,20865,475PXJZ645,LimeLight,133,39.98000000000002,1,0,0,0,0,Low-Value
20867,20867,475RBWI011,LimeLight,0,158.2,1,2,0,2,4,Mid-Value
20869,20869,475RUUH888,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
20874,20874,475URJW118,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20880,20880,476AZGK947,LimeLight,0,139.92999999999998,3,2,2,2,6,High-Value
20888,20888,476GNOP563,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
20889,20889,476GXVD910,LimeLight,0,59.94,1,2,0,0,2,Low-Value
20890,20890,476HVAP432,LimeLight,83,76.09,1,1,0,1,2,Low-Value
20896,20896,476MQZD664,LimeLight,0,100.1,2,2,1,1,4,Mid-Value
20913,20913,476TCYL029,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
20918,20918,476UITW018,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
20922,20922,476VZEV044,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
20926,20926,476XGZS604,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20927,20927,476XXGB171,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
20932,20932,477AXZA888,LimeLight,0,60.03,1,2,0,0,2,Low-Value
20940,20940,477FLQC706,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
20953,20953,477KFTQ772,LimeLight,0,99.95,2,2,1,1,4,Mid-Value
20955,20955,477LURO806,LimeLight,0,40.0,1,2,0,0,2,Low-Value
20959,20959,477ORQA939,LimeLight,146,19.989999999999952,1,0,0,0,0,Low-Value
20975,20975,477XRMK055,LimeLight,0,120.12,1,2,0,2,4,Mid-Value
20976,20976,477XTMF569,LimeLight,0,40.0,1,2,0,0,2,Low-Value
20978,20978,477YBCN349,LimeLight,0,40.41,2,2,1,0,3,Mid-Value
20979,20979,477YVUL758,LimeLight,112,60.03,1,0,0,0,0,Low-Value
20997,20997,478HGPU737,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21002,21002,478KKNS048,LimeLight,0,40.0,1,2,0,0,2,Low-Value
21006,21006,478NSHU694,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21007,21007,478ONSB361,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21014,21014,478REXN788,LimeLight,0,100.05,1,2,0,1,3,Mid-Value
21020,21020,478TSXU515,LimeLight,0,60.0,1,2,0,0,2,Low-Value
21026,21026,478XVQO729,LimeLight,101,80.0,1,1,0,1,2,Low-Value
21027,21027,478YBDW635,LimeLight,18,100.0,1,2,0,1,3,Mid-Value
21028,21028,478ZAJQ907,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21034,21034,479BYUD109,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
21035,21035,479CFMZ350,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21045,21045,479GZZQ811,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21047,21047,479HWFY401,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21049,21049,479JGHQ237,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21053,21053,479KLQG928,LimeLight,21,259.81,1,2,0,3,5,High-Value
21056,21056,479LQGA071,LimeLight,0,50.82,1,2,0,0,2,Low-Value
21058,21058,479LVJS373,LimeLight,111,40.0,2,0,1,0,1,Low-Value
21060,21060,479MHAP021,LimeLight,72,117.74,1,1,0,2,3,Mid-Value
21063,21063,479OONE343,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21072,21072,479VPWI357,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21073,21073,479WJWM591,LimeLight,0,160.03000000000003,1,2,0,2,4,Mid-Value
21077,21077,479XXCB298,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21085,21085,480AJQG341,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21087,21087,480BFZT688,LimeLight,39,80.0,2,1,1,1,3,Mid-Value
21090,21090,480FLFH088,LimeLight,0,62.82000000000001,1,2,0,0,2,Low-Value
21095,21095,480JOHX637,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
21103,21103,480LRIL807,LimeLight,0,19.99,1,2,0,0,2,Low-Value
21104,21104,480PARF610,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21105,21105,480PZTC313,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21107,21107,480SJGG604,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21111,21111,480XCRR859,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21112,21112,480XDCI006,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
21117,21117,481CJHP435,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21119,21119,481EOUJ433,LimeLight,0,59.97,1,2,0,0,2,Low-Value
21121,21121,481GXXT554,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21126,21126,481LDCA291,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21130,21130,481MQJI661,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21131,21131,481MVPE048,LimeLight,0,100.05,1,2,0,1,3,Mid-Value
21142,21142,481UFNR236,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
21147,21147,481YGKN449,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21153,21153,482ATLB567,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21162,21162,482ESOU821,LimeLight,99,60.0,1,1,0,0,1,Low-Value
21163,21163,482FBQV689,LimeLight,0,66.35,1,2,0,1,3,Mid-Value
21164,21164,482FZNM491,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21165,21165,482GFPZ435,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21168,21168,482IXRH501,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21170,21170,482JNET336,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21172,21172,482JQON473,LimeLight,0,140.14,2,2,1,2,5,High-Value
21176,21176,482LIMO103,LimeLight,0,108.78,2,2,1,1,4,Mid-Value
21180,21180,482ONOT266,LimeLight,0,59.94,1,2,0,0,2,Low-Value
21187,21187,482SPDN817,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
21192,21192,482TYDV861,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21194,21194,482UGFV161,LimeLight,29,119.95,2,2,1,2,5,High-Value
21201,21201,482WITX310,LimeLight,119,52.77000000000001,1,0,0,0,0,Low-Value
21202,21202,482WKMY799,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21205,21205,482XAPV485,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21208,21208,482YXEG108,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
21209,21209,482ZHMM637,LimeLight,48,100.59,1,1,0,1,2,Low-Value
21212,21212,482ZQGG430,LimeLight,0,140.14,2,2,1,2,5,High-Value
21213,21213,483ABVR785,LimeLight,43,80.03999999999999,1,1,0,1,2,Low-Value
21217,21217,483CSIS209,LimeLight,0,140.0,2,2,1,2,5,High-Value
21219,21219,483DUNX894,LimeLight,67,80.0,1,1,0,1,2,Low-Value
21239,21239,483RHSO003,LimeLight,71,159.99,1,1,0,2,3,Mid-Value
21242,21242,483TMON662,LimeLight,53,80.0,2,1,1,1,3,Mid-Value
21245,21245,483UNZE423,LimeLight,0,19.99,1,2,0,0,2,Low-Value
21251,21251,483YFIF031,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21252,21252,483YNIY317,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21253,21253,483YRZP773,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21254,21254,483ZDXH378,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21258,21258,484CDSB759,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21259,21259,484DBCK439,LimeLight,57,80.07999999999998,1,1,0,1,2,Low-Value
21271,21271,484HWLH014,LimeLight,106,180.06,1,0,0,2,2,Low-Value
21274,21274,484JJZM308,LimeLight,0,79.99,2,2,1,1,4,Mid-Value
21279,21279,484NTQJ191,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
21287,21287,484TXHG831,LimeLight,59,0.0,1,1,0,0,1,Low-Value
21288,21288,484TYUP068,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21289,21289,484UKWL865,LimeLight,0,120.06,1,2,0,2,4,Mid-Value
21293,21293,484ZMFL385,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21302,21302,485HLAZ375,LimeLight,67,80.0,1,1,0,1,2,Low-Value
21304,21304,485IFIY517,LimeLight,0,92.22,1,2,0,1,3,Mid-Value
21307,21307,485IWYZ738,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21311,21311,485KWWP061,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21314,21314,485LFVI980,LimeLight,149,126.11,1,0,0,2,2,Low-Value
21315,21315,485LJIS201,LimeLight,0,75.75,1,2,0,1,3,Mid-Value
21318,21318,485OEXR891,LimeLight,0,80.02,2,2,1,1,4,Mid-Value
21321,21321,485PWAD417,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21323,21323,485QNZP272,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21325,21325,485RUCW915,LimeLight,0,120.06,1,2,0,2,4,Mid-Value
21328,21328,485SPGW217,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21337,21337,485VZHS674,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21350,21350,486CXTE630,LimeLight,0,140.0,2,2,1,2,5,High-Value
21356,21356,486FTDE384,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
21358,21358,486HODV237,LimeLight,0,20.0,1,2,0,0,2,Low-Value
21359,21359,486INIB256,LimeLight,64,176.09000000000003,1,1,0,2,3,Mid-Value
21371,21371,486PHBN741,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21377,21377,486VDWJ709,LimeLight,0,130.69,1,2,0,2,4,Mid-Value
21379,21379,486WZNW191,LimeLight,0,20.0,1,2,0,0,2,Low-Value
21381,21381,486YFBN243,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21385,21385,486ZUHC782,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21390,21390,487BHRN926,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21402,21402,487EIWK054,LimeLight,21,141.4,1,2,0,2,4,Mid-Value
21405,21405,487FASB253,LimeLight,140,10.45,2,0,1,0,1,Low-Value
21407,21407,487FTJD729,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
21408,21408,487HBMK081,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21409,21409,487HVCY011,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
21410,21410,487IGGJ649,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
21421,21421,487RBFA009,LimeLight,140,40.0,1,0,0,0,0,Low-Value
21424,21424,487SLZU788,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
21428,21428,487VHXX590,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21430,21430,487WFSU536,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21431,21431,487WNQW215,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21433,21433,487XDHG892,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21436,21436,487YPFL098,LimeLight,0,160.04999999999998,1,2,0,2,4,Mid-Value
21437,21437,487YXIJ986,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21443,21443,488BWLQ005,LimeLight,86,79.95999999999998,1,1,0,1,2,Low-Value
21446,21446,488DTEG251,LimeLight,82,60.0,3,1,2,0,3,Mid-Value
21448,21448,488EEMB729,LimeLight,0,40.0,1,2,0,0,2,Low-Value
21453,21453,488FGIU901,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
21455,21455,488GFIK619,LimeLight,52,160.05,1,1,0,2,3,Mid-Value
21459,21459,488HPOV478,LimeLight,0,56.94,2,2,1,0,3,Mid-Value
21463,21463,488JIMG959,LimeLight,0,85.36,1,2,0,1,3,Mid-Value
21469,21469,488KMMM148,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
21480,21480,488PYDI912,LimeLight,0,80.0,2,2,1,1,4,Mid-Value
21481,21481,488PZUK352,LimeLight,0,80.02,2,2,1,1,4,Mid-Value
21485,21485,488SIQP924,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21486,21486,488SJWX126,LimeLight,14,120.06,2,2,1,2,5,High-Value
21493,21493,488WEDR157,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
21494,21494,488WOBY422,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21496,21496,489AAXW045,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
21498,21498,489CGWH709,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
21500,21500,489FDKB167,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
