,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
15816,470HHRM654,LimeLight,62,80.02,1,1,0,1,2,Low-Value
15824,470LYBM849,LimeLight,157,20.0,1,0,0,0,0,Low-Value
15826,470NNZV382,LimeLight,66,60.0,1,1,0,1,2,Low-Value
15829,470PFGN548,LimeLight,128,100.05,1,0,0,2,2,Low-Value
15832,470SFEE981,LimeLight,132,80.0,1,0,0,1,1,Low-Value
15834,470THZB369,LimeLight,98,44.57,1,1,0,1,2,Low-Value
15838,470TZUI309,LimeLight,77,60.03,1,1,0,1,2,Low-Value
15842,470VIYO887,LimeLight,77,80.04,1,1,0,1,2,Low-Value
15853,471FCHX453,LimeLight,126,32.48,2,0,1,0,1,Low-Value
15857,471HIJO785,LimeLight,12,99.98,1,2,0,2,4,Mid-Value
15876,471SODP715,LimeLight,80,60.0,1,1,0,1,2,Low-Value
15885,471YBCA808,LimeLight,129,100.05,2,0,1,2,3,Mid-Value
15889,472APAZ573,LimeLight,160,112.2,1,0,0,2,2,Low-Value
15890,472BKFH974,LimeLight,167,119.94,1,0,0,2,2,Low-Value
15902,472QNVD942,LimeLight,172,120.0,1,0,0,2,2,Low-Value
15906,472SAQM768,LimeLight,85,60.06,1,1,0,1,2,Low-Value
15911,472XLLU138,LimeLight,150,100.0,1,0,0,2,2,Low-Value
15914,473ANEY652,LimeLight,167,80.0,1,0,0,1,1,Low-Value
15916,473ARSJ859,LimeLight,112,79.99,2,1,1,1,3,Mid-Value
15921,473EGED420,LimeLight,78,80.0,1,1,0,1,2,Low-Value
15930,473IYBO199,LimeLight,122,39.98,1,0,0,0,0,Low-Value
15931,473KPLY754,LimeLight,107,60.03,1,1,0,1,2,Low-Value
15932,473MTBA292,LimeLight,133,40.0,1,0,0,0,0,Low-Value
15935,473PXGZ154,LimeLight,20,119.94,1,2,0,2,4,Mid-Value
15938,473RFBC899,LimeLight,55,40.0,2,2,1,0,3,Mid-Value
15944,473UWAT834,LimeLight,62,31.74,2,1,1,0,2,Low-Value
15960,474AZMD100,LimeLight,169,120.0,1,0,0,2,2,Low-Value
15964,474DBMS523,LimeLight,4,120.06,1,2,0,2,4,Mid-Value
15973,474JWSH051,LimeLight,38,80.02,1,2,0,1,3,Mid-Value
15976,474MJZF132,LimeLight,158,44.04,1,0,0,0,0,Low-Value
15979,474OAZH895,LimeLight,58,120.0,1,1,0,2,3,Mid-Value
15980,474PBNP209,LimeLight,61,59.97,1,1,0,1,2,Low-Value
15993,474YGFA170,LimeLight,47,40.0,1,2,0,0,2,Low-Value
15994,474YRYZ768,LimeLight,47,120.0,1,2,0,2,4,Mid-Value
15996,475DLOJ439,LimeLight,162,120.06,1,0,0,2,2,Low-Value
15998,475DNMY000,LimeLight,19,80.0,1,2,0,1,3,Mid-Value
16000,475FFNZ813,LimeLight,5,80.01,2,2,1,1,4,Mid-Value
16006,475HTVK929,LimeLight,135,99.95,1,0,0,2,2,Low-Value
16010,475LVTS153,LimeLight,60,39.98,1,1,0,0,1,Low-Value
16015,475PJFI200,LimeLight,42,119.98,1,2,0,2,4,Mid-Value
16016,475PXJZ645,LimeLight,134,99.95,1,0,0,2,2,Low-Value
16018,475RBWI011,LimeLight,167,80.01,1,0,0,1,1,Low-Value
16022,475URJW118,LimeLight,178,80.0,1,0,0,1,1,Low-Value
16027,476AZGK947,LimeLight,2,99.97,2,2,1,2,5,High-Value
16031,476GNOP563,LimeLight,79,80.0,1,1,0,1,2,Low-Value
16032,476GXVD910,LimeLight,58,100.0,1,1,0,2,3,Mid-Value
16033,476HVAP432,LimeLight,29,16.09,1,2,0,0,2,Low-Value
16035,476IKGU596,LimeLight,6,19.99,1,2,0,0,2,Low-Value
16052,476TCYL029,LimeLight,112,160.07,1,1,0,3,4,Mid-Value
16054,476UITW018,LimeLight,122,80.01,1,0,0,1,1,Low-Value
16065,477AXZA888,LimeLight,60,80.01,1,1,0,1,2,Low-Value
16072,477FLQC706,LimeLight,134,100.0,1,0,0,2,2,Low-Value
16082,477KFTQ772,LimeLight,105,59.97,2,1,1,1,3,Mid-Value
16096,477XTMF569,LimeLight,39,80.01,1,2,0,1,3,Mid-Value
16098,477YBCN349,LimeLight,157,40.41,2,0,1,0,1,Low-Value
16114,478JSQL378,LimeLight,161,20.0,1,0,0,0,0,Low-Value
16117,478KKNS048,LimeLight,64,60.0,1,1,0,1,2,Low-Value
16119,478NSHU694,LimeLight,107,60.0,1,1,0,1,2,Low-Value
16120,478ONSB361,LimeLight,81,160.01,1,1,0,3,4,Mid-Value
16130,478TSXU515,LimeLight,3,19.98,1,2,0,0,2,Low-Value
16136,478XVQO729,LimeLight,175,80.0,2,0,1,1,2,Low-Value
16138,478YBDW635,LimeLight,130,100.0,1,0,0,2,2,Low-Value
16139,478ZAJQ907,LimeLight,150,80.0,1,0,0,1,1,Low-Value
16142,479AXUL776,LimeLight,38,100.0,2,2,1,2,5,High-Value
16153,479GZZQ811,LimeLight,112,80.0,1,1,0,1,2,Low-Value
16155,479HWFY401,LimeLight,56,40.0,1,2,0,0,2,Low-Value
16157,479JGHQ237,LimeLight,175,119.94,1,0,0,2,2,Low-Value
16161,479KLQG928,LimeLight,130,99.9,1,0,0,2,2,Low-Value
16163,479LQGA071,LimeLight,163,96.84,1,0,0,2,2,Low-Value
16166,479MHAP021,LimeLight,128,69.85000000000001,2,0,1,1,2,Low-Value
16169,479OONE343,LimeLight,173,80.82000000000001,1,0,0,1,1,Low-Value
16177,479WJWM591,LimeLight,141,100.05,1,0,0,2,2,Low-Value
16181,479XXCB298,LimeLight,87,80.0,1,1,0,1,2,Low-Value
16189,480FLFH088,LimeLight,143,19.98,1,0,0,0,0,Low-Value
16191,480GIQF946,LimeLight,61,60.06,1,1,0,1,2,Low-Value
16192,480HFYR780,LimeLight,93,68.32,1,1,0,1,2,Low-Value
16195,480JOHX637,LimeLight,180,120.0,1,0,0,2,2,Low-Value
16202,480LRIL807,LimeLight,123,80.02,1,0,0,1,1,Low-Value
16204,480PARF610,LimeLight,155,120.0,1,0,0,2,2,Low-Value
16205,480PZTC313,LimeLight,35,32.53,1,2,0,0,2,Low-Value
16207,480SJGG604,LimeLight,88,79.98,1,1,0,1,2,Low-Value
16211,480XCRR859,LimeLight,74,60.0,1,1,0,1,2,Low-Value
16212,480XDCI006,LimeLight,87,80.02,1,1,0,1,2,Low-Value
16219,481GXXT554,LimeLight,60,80.0,1,1,0,1,2,Low-Value
16225,481MVPE048,LimeLight,40,40.02,1,2,0,0,2,Low-Value
16232,481UFNR236,LimeLight,122,119.89,1,0,0,2,2,Low-Value
16235,481YGKN449,LimeLight,87,60.0,1,1,0,1,2,Low-Value
16238,481YWIC066,LimeLight,68,60.0,1,1,0,1,2,Low-Value
16247,482ESOU821,LimeLight,8,20.0,1,2,0,0,2,Low-Value
16248,482FBQV689,LimeLight,102,61.8,1,1,0,1,2,Low-Value
16249,482FZNM491,LimeLight,48,39.98,1,2,0,0,2,Low-Value
16251,482IXRH501,LimeLight,175,20.0,1,0,0,0,0,Low-Value
16252,482JNET336,LimeLight,113,79.99,1,1,0,1,2,Low-Value
16254,482JQON473,LimeLight,85,60.06,2,1,1,1,3,Mid-Value
16260,482ONOT266,LimeLight,46,79.96,1,2,0,1,3,Mid-Value
16265,482QNDK662,LimeLight,96,79.99,2,1,1,1,3,Mid-Value
16273,482TYDV861,LimeLight,29,20.0,1,2,0,0,2,Low-Value
16276,482UGFV161,LimeLight,156,20.0,2,0,1,0,1,Low-Value
16282,482WITX310,LimeLight,117,52.77,1,1,0,1,2,Low-Value
16283,482WKMY799,LimeLight,145,99.95,1,0,0,2,2,Low-Value
16286,482XAPV485,LimeLight,78,80.0,1,1,0,1,2,Low-Value
16289,482YXEG108,LimeLight,94,45.76,1,1,0,1,2,Low-Value
16291,482ZQGG430,LimeLight,102,80.08,3,1,2,1,4,Mid-Value
16293,483ABVR785,LimeLight,34,40.02,1,2,0,0,2,Low-Value
16297,483CSIS209,LimeLight,26,99.92,2,2,1,2,5,High-Value
16299,483DUNX894,LimeLight,73,60.0,1,1,0,1,2,Low-Value
16315,483RHSO003,LimeLight,29,79.99,1,2,0,1,3,Mid-Value
16319,483UNZE423,LimeLight,72,80.0,1,1,0,1,2,Low-Value
16324,483YFIF031,LimeLight,132,80.0,1,0,0,1,1,Low-Value
16325,483YNIY317,LimeLight,160,79.99,1,0,0,1,1,Low-Value
16326,483YRZP773,LimeLight,24,80.0,1,2,0,1,3,Mid-Value
16327,483ZDXH378,LimeLight,141,180.0,1,0,0,3,3,Mid-Value
16331,484CDSB759,LimeLight,120,25.68,1,0,0,0,0,Low-Value
16332,484DBCK439,LimeLight,153,120.12,1,0,0,2,2,Low-Value
16341,484HWLH014,LimeLight,127,100.05,1,0,0,2,2,Low-Value
16344,484JJZM308,LimeLight,96,60.06,2,1,1,1,3,Mid-Value
16350,484NTQJ191,LimeLight,14,80.01,1,2,0,1,3,Mid-Value
16355,484TXHG831,LimeLight,58,80.01,1,1,0,1,2,Low-Value
16360,484ZMFL385,LimeLight,72,80.0,1,1,0,1,2,Low-Value
16366,485HLAZ375,LimeLight,18,20.0,1,2,0,0,2,Low-Value
16368,485IFIY517,LimeLight,103,72.22,1,1,0,1,2,Low-Value
16371,485IOHY991,LimeLight,31,40.02,2,2,1,0,3,Mid-Value
16373,485KWWP061,LimeLight,115,80.0,1,1,0,1,2,Low-Value
16375,485LFVI980,LimeLight,155,90.96,1,0,0,2,2,Low-Value
16376,485LJIS201,LimeLight,161,120.12,1,0,0,2,2,Low-Value
16378,485OEXR891,LimeLight,168,20.0,2,0,1,0,1,Low-Value
16383,485PWAD417,LimeLight,1,20.0,1,2,0,0,2,Low-Value
16384,485QNZP272,LimeLight,66,60.0,1,1,0,1,2,Low-Value
16385,485RUCW915,LimeLight,65,79.96,1,1,0,1,2,Low-Value
16387,485SPGW217,LimeLight,44,110.21,1,2,0,2,4,Mid-Value
16395,485VXWM763,LimeLight,0,120.0,2,2,1,2,5,High-Value
16396,485VZHS674,LimeLight,25,80.02,1,2,0,1,3,Mid-Value
16408,486CXTE630,LimeLight,147,100.0,2,0,1,2,3,Mid-Value
16410,486DEQO815,LimeLight,175,80.01,1,0,0,1,1,Low-Value
16414,486INIB256,LimeLight,44,38.42,1,2,0,0,2,Low-Value
16428,486YFBN243,LimeLight,99,80.04,1,1,0,1,2,Low-Value
16432,486ZUHC782,LimeLight,27,100.01,1,2,0,2,4,Mid-Value
16435,487BCFU773,LimeLight,7,60.06,2,2,1,1,4,Mid-Value
16442,487EIWK054,LimeLight,97,33.12,1,1,0,0,1,Low-Value
16445,487FTJD729,LimeLight,43,40.02,2,2,1,0,3,Mid-Value
16446,487HBMK081,LimeLight,73,79.99,1,1,0,1,2,Low-Value
16448,487HVCY011,LimeLight,18,80.02,1,2,0,1,3,Mid-Value
16459,487SLZU788,LimeLight,85,60.03,2,1,1,1,3,Mid-Value
16461,487TJGO170,LimeLight,55,60.0,1,2,0,1,3,Mid-Value
16464,487VHXX590,LimeLight,116,80.0,1,1,0,1,2,Low-Value
16467,487WFSU536,LimeLight,141,65.75,1,0,0,1,1,Low-Value
16469,487WNQW215,LimeLight,87,60.0,1,1,0,1,2,Low-Value
16470,487XDHG892,LimeLight,129,100.0,1,0,0,2,2,Low-Value
16474,487YXIJ986,LimeLight,20,80.03,1,2,0,1,3,Mid-Value
16479,488BIOI487,LimeLight,32,100.05,2,2,1,2,5,High-Value
16485,488GFIK619,LimeLight,99,60.0,1,1,0,1,2,Low-Value
16489,488HPOV478,LimeLight,132,39.98,2,0,1,0,1,Low-Value
16492,488JIMG959,LimeLight,174,120.0,1,0,0,2,2,Low-Value
16499,488KMMM148,LimeLight,26,20.02,1,2,0,0,2,Low-Value
16506,488PZUK352,LimeLight,137,80.02,1,0,0,1,1,Low-Value
16509,488SJWX126,LimeLight,106,80.04,1,1,0,1,2,Low-Value
16512,488WOBY422,LimeLight,81,60.0,1,1,0,1,2,Low-Value
16514,489AAXW045,LimeLight,14,120.0,1,2,0,2,4,Mid-Value
16519,489GEOI923,LimeLight,122,80.0,1,0,0,1,1,Low-Value
16521,489JDOA678,LimeLight,103,79.92,1,1,0,1,2,Low-Value
16524,489NBYK536,LimeLight,23,100.04,2,2,1,2,5,High-Value
16528,489NSIB987,LimeLight,14,19.98,1,2,0,0,2,Low-Value
16530,489OKZV364,LimeLight,95,69.0,1,1,0,1,2,Low-Value
16531,489QDOV768,LimeLight,22,20.0,1,2,0,0,2,Low-Value
16537,489VEVG826,LimeLight,159,78.72,1,0,0,1,1,Low-Value
16541,489ZLYU202,LimeLight,172,119.94,1,0,0,2,2,Low-Value
16542,489ZQCF984,LimeLight,63,80.01,1,1,0,1,2,Low-Value
16550,490MEFN906,LimeLight,146,80.0,1,0,0,1,1,Low-Value
16554,490PMMD120,LimeLight,133,40.0,1,0,0,0,0,Low-Value
16558,490QYTL028,LimeLight,103,50.2,1,1,0,1,2,Low-Value
16560,490RNNF593,LimeLight,149,80.01,2,0,1,1,2,Low-Value
16564,490SUIN736,LimeLight,116,60.03,1,1,0,1,2,Low-Value
16566,490ZDHL001,LimeLight,164,120.0,1,0,0,2,2,Low-Value
16569,491CJAC055,LimeLight,125,99.95,1,0,0,2,2,Low-Value
16570,491EAIW438,LimeLight,142,80.0,1,0,0,1,1,Low-Value
16578,491NMPQ985,LimeLight,115,80.0,1,1,0,1,2,Low-Value
16586,492AUNE374,LimeLight,134,100.05,1,0,0,2,2,Low-Value
16587,492DFBZ626,LimeLight,8,80.01,1,2,0,1,3,Mid-Value
16600,492QBJZ639,LimeLight,170,120.0,1,0,0,2,2,Low-Value
16602,492QRWR929,LimeLight,33,100.05,2,2,1,2,5,High-Value
16611,492XVBD223,LimeLight,49,119.94,1,2,0,2,4,Mid-Value
16621,493GVAK882,LimeLight,147,100.05,1,0,0,2,2,Low-Value
16636,493OXLQ820,LimeLight,28,19.98,1,2,0,0,2,Low-Value
16640,493TJLH501,LimeLight,65,80.04,1,1,0,1,2,Low-Value
16641,493UTNY516,LimeLight,88,80.02,1,1,0,1,2,Low-Value
16642,493UWPT549,LimeLight,67,59.97,1,1,0,1,2,Low-Value
16643,493VQXC386,LimeLight,20,100.05,1,2,0,2,4,Mid-Value
16646,493XKFW975,LimeLight,14,120.06,1,2,0,2,4,Mid-Value
16650,493ZVFP027,LimeLight,161,95.94,1,0,0,2,2,Low-Value
16652,494BCGQ266,LimeLight,102,60.06,2,1,1,1,3,Mid-Value
16653,494BLLF607,LimeLight,50,100.0,1,2,0,2,4,Mid-Value
16654,494BSTD559,LimeLight,68,60.0,1,1,0,1,2,Low-Value
16655,494BVKI108,LimeLight,77,59.97,1,1,0,1,2,Low-Value
16656,494CNDY951,LimeLight,126,80.0,1,0,0,1,1,Low-Value
16663,494OWPY008,LimeLight,21,20.0,1,2,0,0,2,Low-Value
16668,494TQEJ248,LimeLight,65,79.96,1,1,0,1,2,Low-Value
16672,494VBPN194,LimeLight,80,80.04,1,1,0,1,2,Low-Value
16677,495ABFZ785,LimeLight,157,36.28,1,0,0,0,0,Low-Value
16678,495AIEA447,LimeLight,4,120.0,1,2,0,2,4,Mid-Value
16680,495CJXN397,LimeLight,96,80.01,1,1,0,1,2,Low-Value
16681,495CPJK969,LimeLight,131,40.02,1,0,0,0,0,Low-Value
16685,495HBHN303,LimeLight,70,80.0,1,1,0,1,2,Low-Value
16690,495OBXQ100,LimeLight,145,40.04,1,0,0,0,0,Low-Value
16693,495OMEI619,LimeLight,97,59.97,2,1,1,1,3,Mid-Value
16698,495QNPL283,LimeLight,0,119.94,1,2,0,2,4,Mid-Value
16701,495SPFP010,LimeLight,134,100.05,1,0,0,2,2,Low-Value
16710,495WSKO168,LimeLight,112,80.0,1,1,0,1,2,Low-Value
16712,495XWEC642,LimeLight,165,120.0,1,0,0,2,2,Low-Value
16720,496FMGP931,LimeLight,168,20.0,1,0,0,0,0,Low-Value
16729,496JNJL031,LimeLight,88,79.99,2,1,1,1,3,Mid-Value
16732,496MFEZ662,LimeLight,105,79.96,1,1,0,1,2,Low-Value
16734,496NOXB475,LimeLight,84,80.0,1,1,0,1,2,Low-Value
16739,496SWCD898,LimeLight,98,80.01,1,1,0,1,2,Low-Value
16742,496XEKO505,LimeLight,22,95.26,1,2,0,2,4,Mid-Value
16746,496YJXP882,LimeLight,141,99.95,1,0,0,2,2,Low-Value
16750,497BPWQ616,LimeLight,69,80.0,1,1,0,1,2,Low-Value
16765,497UDSP016,LimeLight,49,39.98,1,2,0,0,2,Low-Value
16769,497XNXT181,LimeLight,64,79.99,1,1,0,1,2,Low-Value
16770,497XUWS391,LimeLight,97,79.99,1,1,0,1,2,Low-Value
16772,497ZMXH029,LimeLight,89,60.03,2,1,1,1,3,Mid-Value
16781,498ETMJ172,LimeLight,96,80.0,2,1,1,1,3,Mid-Value
16783,498IXHX103,LimeLight,146,99.9,1,0,0,2,2,Low-Value
16785,498JMFD375,LimeLight,173,120.0,1,0,0,2,2,Low-Value
16797,498XJEZ614,LimeLight,143,60.38,2,0,1,1,2,Low-Value
16810,499IFNP307,LimeLight,95,80.01,1,1,0,1,2,Low-Value
16815,499JHWW783,LimeLight,112,59.97,2,1,1,1,3,Mid-Value
16821,499LVWT305,LimeLight,67,80.08,2,1,1,1,3,Mid-Value
16825,499PBOC286,LimeLight,160,120.06,1,0,0,2,2,Low-Value
16834,499UTAD353,LimeLight,169,120.0,1,0,0,2,2,Low-Value
16837,499YFSI314,LimeLight,16,99.99,1,2,0,2,4,Mid-Value
16838,499YISR143,LimeLight,96,60.0,1,1,0,1,2,Low-Value
16839,499ZJHN770,LimeLight,100,62.83,1,1,0,1,2,Low-Value
16840,499ZVZN840,LimeLight,76,80.0,1,1,0,1,2,Low-Value
16849,500FPXQ060,LimeLight,165,79.98,2,0,1,1,2,Low-Value
16860,500WYAO807,LimeLight,23,80.02,2,2,1,1,4,Mid-Value
16863,500XRKS553,LimeLight,14,20.01,1,2,0,0,2,Low-Value
16865,500YKXB107,LimeLight,44,80.02,1,2,0,1,3,Mid-Value
16866,500ZNCP150,LimeLight,108,30.48,1,1,0,0,1,Low-Value
16868,501AJMJ971,LimeLight,114,80.0,1,1,0,1,2,Low-Value
16875,501IXKC785,LimeLight,54,100.0,1,2,0,2,4,Mid-Value
16880,501JWLQ912,LimeLight,122,80.01,1,0,0,1,1,Low-Value
16884,501NOJL353,LimeLight,108,60.0,1,1,0,1,2,Low-Value
16885,501PNLN496,LimeLight,92,79.96,1,1,0,1,2,Low-Value
16886,501QWAG192,LimeLight,142,79.99,1,0,0,1,1,Low-Value
16901,501ZGMC172,LimeLight,120,31.99,1,0,0,0,0,Low-Value
16902,501ZUZS580,LimeLight,176,119.94,2,0,1,2,3,Mid-Value
16909,502CLLW316,LimeLight,127,100.0,1,0,0,2,2,Low-Value
16914,502FRDB899,LimeLight,17,120.0,1,2,0,2,4,Mid-Value
16918,502JFFA260,LimeLight,56,79.97999999999999,1,2,0,1,3,Mid-Value
16919,502LHIT420,LimeLight,111,80.0,1,1,0,1,2,Low-Value
16920,502LNXV630,LimeLight,24,15.13,1,2,0,0,2,Low-Value
16921,502MNMN654,LimeLight,70,79.96,1,1,0,1,2,Low-Value
16922,502MSPT092,LimeLight,45,40.02,1,2,0,0,2,Low-Value
16930,502WLBI435,LimeLight,93,80.0,1,1,0,1,2,Low-Value
16932,502XLUH393,LimeLight,130,100.0,2,0,1,2,3,Mid-Value
16938,503DCSG457,LimeLight,165,120.06,1,0,0,2,2,Low-Value
16939,503EINR334,LimeLight,114,80.0,1,1,0,1,2,Low-Value
16945,503LCPP975,LimeLight,34,40.0,1,2,0,0,2,Low-Value
16947,503NXRA686,LimeLight,103,80.04,1,1,0,1,2,Low-Value
16949,503PVRG895,LimeLight,23,16.88,1,2,0,0,2,Low-Value
16954,503RTSR219,LimeLight,54,39.98,1,2,0,0,2,Low-Value
16956,503TGBY587,LimeLight,162,120.0,1,0,0,2,2,Low-Value
16959,503XPFA092,LimeLight,157,120.0,1,0,0,2,2,Low-Value
16966,504FOOX889,LimeLight,51,75.17,1,2,0,1,3,Mid-Value
16979,504SDCN221,LimeLight,155,79.99,1,0,0,1,1,Low-Value
16982,504UTSO779,LimeLight,130,80.01,2,0,1,1,2,Low-Value
16984,504UZKN242,LimeLight,118,80.0,1,1,0,1,2,Low-Value
16986,504VGCU339,LimeLight,170,119.94,2,0,1,2,3,Mid-Value
16994,505CTTP772,LimeLight,102,80.0,2,1,1,1,3,Mid-Value
16995,505DEYE677,LimeLight,56,80.01,1,2,0,1,3,Mid-Value
17010,505SHKJ822,LimeLight,85,59.94,1,1,0,1,2,Low-Value
17012,505TYBT875,LimeLight,151,120.0,1,0,0,2,2,Low-Value
17023,506CRED426,LimeLight,180,120.06,1,0,0,2,2,Low-Value
17025,506DMAF729,LimeLight,16,80.01,1,2,0,1,3,Mid-Value
17030,506FPQG324,LimeLight,54,100.0,1,2,0,2,4,Mid-Value
17031,506FUEV781,LimeLight,95,40.02,1,1,0,0,1,Low-Value
17035,506JOWF004,LimeLight,141,39.98,1,0,0,0,0,Low-Value
17063,506ZHKL240,LimeLight,95,60.0,2,1,1,1,3,Mid-Value
17064,506ZMRN608,LimeLight,115,80.04,1,1,0,1,2,Low-Value
17065,507BKIA917,LimeLight,27,20.01,1,2,0,0,2,Low-Value
17077,507HEBY203,LimeLight,3,20.0,1,2,0,0,2,Low-Value
17101,508BZCA896,LimeLight,71,59.94,1,1,0,1,2,Low-Value
17110,508MAAM723,LimeLight,75,59.28,1,1,0,1,2,Low-Value
17112,508NBGS682,LimeLight,8,119.95,1,2,0,2,4,Mid-Value
17114,508OVAX562,LimeLight,133,99.95,1,0,0,2,2,Low-Value
17116,508PPQU168,LimeLight,146,40.0,2,0,1,0,1,Low-Value
17119,508TRKZ748,LimeLight,33,40.02,1,2,0,0,2,Low-Value
17121,508ZOZA322,LimeLight,15,120.0,1,2,0,2,4,Mid-Value
17122,509AMDX572,LimeLight,147,80.02,1,0,0,1,1,Low-Value
17125,509CYUQ585,LimeLight,50,15.16,1,2,0,0,2,Low-Value
17126,509EMRR365,LimeLight,150,97.25,1,0,0,2,2,Low-Value
17127,509EXUS111,LimeLight,68,60.0,1,1,0,1,2,Low-Value
17129,509HEFQ939,LimeLight,115,79.98,1,1,0,1,2,Low-Value
17130,509HFPA489,LimeLight,70,80.0,1,1,0,1,2,Low-Value
17132,509KQJE846,LimeLight,157,80.02,1,0,0,1,1,Low-Value
17141,509QKNT477,LimeLight,33,79.99,1,2,0,1,3,Mid-Value
17150,509YFKP834,LimeLight,172,20.0,1,0,0,0,0,Low-Value
17152,509YJOV750,LimeLight,19,46.47,1,2,0,1,3,Mid-Value
17155,510ACES257,LimeLight,148,92.35,1,0,0,2,2,Low-Value
17158,510CXOQ531,LimeLight,10,20.0,2,2,1,0,3,Mid-Value
17161,510IQIG710,LimeLight,24,120.0,1,2,0,2,4,Mid-Value
17164,510JSSG075,LimeLight,152,79.99,2,0,1,1,2,Low-Value
17174,510OPSO274,LimeLight,73,59.97,2,1,1,1,3,Mid-Value
17186,510XRQT454,LimeLight,31,103.93,2,2,1,2,5,High-Value
17190,510ZNPX672,LimeLight,65,79.99,1,1,0,1,2,Low-Value
17191,511ACVZ443,LimeLight,92,79.99,1,1,0,1,2,Low-Value
17193,511ANRJ522,LimeLight,56,63.0,2,2,1,1,4,Mid-Value
17211,511RMVS169,LimeLight,53,100.0,1,2,0,2,4,Mid-Value
17212,511RTQM991,LimeLight,156,120.0,1,0,0,2,2,Low-Value
17214,511RWJZ019,LimeLight,15,100.0,2,2,1,2,5,High-Value
17220,511XGQS697,LimeLight,129,40.04,1,0,0,0,0,Low-Value
17225,511YDRE609,LimeLight,144,80.01,1,0,0,1,1,Low-Value
17228,512AOLJ102,LimeLight,79,80.02,3,1,2,1,4,Mid-Value
17233,512DXWE177,LimeLight,93,59.94,1,1,0,1,2,Low-Value
17235,512FAVQ093,LimeLight,164,119.94,1,0,0,2,2,Low-Value
17236,512FYWW230,LimeLight,39,99.98,1,2,0,2,4,Mid-Value
17237,512IIII842,LimeLight,96,43.64,2,1,1,0,2,Low-Value
17240,512LCGW387,LimeLight,9,20.0,1,2,0,0,2,Low-Value
17244,512QQQK831,LimeLight,96,79.98,1,1,0,1,2,Low-Value
17249,512TPHR591,LimeLight,173,20.0,1,0,0,0,0,Low-Value
17252,512VBCT365,LimeLight,14,84.0,1,2,0,1,3,Mid-Value
17255,512WTYI730,LimeLight,14,15.11,1,2,0,0,2,Low-Value
17256,512XCHU507,LimeLight,65,32.06,1,1,0,0,1,Low-Value
17260,512ZTZR196,LimeLight,6,112.14,1,2,0,2,4,Mid-Value
17264,513CFJW008,LimeLight,63,59.97,1,1,0,1,2,Low-Value
17276,513JDYT486,LimeLight,160,79.99,1,0,0,1,1,Low-Value
17278,513KIQG037,LimeLight,77,80.08,1,1,0,1,2,Low-Value
17293,513XDKD926,LimeLight,92,98.26,1,1,0,2,3,Mid-Value
17295,513YLWY877,LimeLight,31,33.94,1,2,0,0,2,Low-Value
17302,514EWAX621,LimeLight,69,50.31,1,1,0,1,2,Low-Value
17307,514GXBR660,LimeLight,26,80.05,1,2,0,1,3,Mid-Value
17308,514HYEU723,LimeLight,98,59.97,1,1,0,1,2,Low-Value
17314,514NVPV712,LimeLight,53,36.3,1,2,0,0,2,Low-Value
17319,514RGLH388,LimeLight,142,80.01,1,0,0,1,1,Low-Value
17322,514UCMU746,LimeLight,17,79.98,1,2,0,1,3,Mid-Value
17330,514YDMH646,LimeLight,149,80.0,1,0,0,1,1,Low-Value
17331,514YPPB022,LimeLight,112,59.97,1,1,0,1,2,Low-Value
17339,515CHVC045,LimeLight,92,159.99,1,1,0,3,4,Mid-Value
17340,515GOHY230,LimeLight,143,59.15,1,0,0,1,1,Low-Value
17343,515ICDC182,LimeLight,128,100.1,1,0,0,2,2,Low-Value
17345,515IRXE951,LimeLight,56,100.0,2,2,1,2,5,High-Value
17347,515LOQK048,LimeLight,2,119.99,1,2,0,2,4,Mid-Value
17348,515LRVH699,LimeLight,104,79.99,1,1,0,1,2,Low-Value
17351,515NEYV088,LimeLight,143,100.0,2,0,1,2,3,Mid-Value
17353,515OPDS099,LimeLight,180,80.01,1,0,0,1,1,Low-Value
17354,515PCCO775,LimeLight,163,79.99,1,0,0,1,1,Low-Value
17356,515PPUI337,LimeLight,60,40.0,1,1,0,0,1,Low-Value
17363,515WNRR211,LimeLight,108,47.6,1,1,0,1,2,Low-Value
17365,515YNLG926,LimeLight,15,20.0,1,2,0,0,2,Low-Value
17366,516DQOT729,LimeLight,11,28.06,1,2,0,0,2,Low-Value
17370,516IUER514,LimeLight,41,100.0,1,2,0,2,4,Mid-Value
17372,516MMLC994,LimeLight,161,80.0,1,0,0,1,1,Low-Value
17375,516NJGO878,LimeLight,143,100.05,1,0,0,2,2,Low-Value
17380,516QPLA031,LimeLight,47,40.0,1,2,0,0,2,Low-Value
17382,516RFZA882,LimeLight,109,80.0,1,1,0,1,2,Low-Value
17385,516SCKM223,LimeLight,13,80.01,1,2,0,1,3,Mid-Value
17390,516UICD207,LimeLight,116,79.99,1,1,0,1,2,Low-Value
17393,516VLZB651,LimeLight,113,120.02,1,1,0,2,3,Mid-Value
17395,516YEHC163,LimeLight,73,52.95,1,1,0,1,2,Low-Value
17399,517BZIG834,LimeLight,151,79.99,1,0,0,1,1,Low-Value
17404,517HOYV411,LimeLight,84,133.75,2,1,1,2,4,Mid-Value
17408,517LPBP994,LimeLight,165,20.0,1,0,0,0,0,Low-Value
17416,517TVAH889,LimeLight,134,39.98,1,0,0,0,0,Low-Value
