,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
28020,619WKEF102,LimeLight,81,80.0,2,2,1,0,3,Mid-Value
28025,620CAXE754,LimeLight,148,119.96,1,1,0,1,2,Low-Value
28026,620EAIM160,LimeLight,110,79.96,1,2,0,0,2,Low-Value
28029,620FTZE474,LimeLight,96,80.0,2,2,1,0,3,Mid-Value
28034,620JCZF326,LimeLight,101,80.01,1,2,0,0,2,Low-Value
28039,620LDLD478,LimeLight,181,160.0,1,1,0,1,2,Low-Value
28041,620MFVQ079,LimeLight,194,220.03000000000003,2,1,1,2,4,Mid-Value
28046,620OUFR463,LimeLight,230,99.96,1,1,0,1,2,Low-Value
28047,620QEPA783,LimeLight,94,79.96,1,2,0,0,2,Low-Value
28057,620XSUE995,LimeLight,307,80.0,1,0,0,0,0,Low-Value
28058,620XYIF168,LimeLight,176,120.0,1,1,0,1,2,Low-Value
28061,620YPUX772,LimeLight,37,100.03,1,2,0,1,3,Mid-Value
28065,621BCLW259,LimeLight,88,40.02,1,2,0,0,2,Low-Value
28067,621BWTV353,LimeLight,48,40.0,1,2,0,0,2,Low-Value
28072,621FTYM362,LimeLight,169,79.99,1,1,0,0,1,Low-Value
28073,621FZWS778,LimeLight,241,180.0,1,0,0,2,2,Low-Value
28074,621GFYK949,LimeLight,199,60.27,1,1,0,0,1,Low-Value
28078,621GZOF162,LimeLight,181,140.07000000000002,2,1,1,1,3,Mid-Value
28084,621MGXO525,LimeLight,45,220.09,1,2,0,2,4,Mid-Value
28095,621QYVS959,LimeLight,242,79.99,1,0,0,0,0,Low-Value
28096,621RSCP027,LimeLight,245,79.99,1,0,0,0,0,Low-Value
28104,621WTLQ321,LimeLight,38,40.02,1,2,0,0,2,Low-Value
28106,621XLUV467,LimeLight,164,199.94,2,1,1,2,4,Mid-Value
28107,621ZJUN637,LimeLight,337,239.88,2,0,1,2,3,Mid-Value
28109,621ZWVO725,LimeLight,163,99.9,1,1,0,1,2,Low-Value
28112,622AJSG797,LimeLight,107,179.95,2,2,1,2,5,High-Value
28120,622DGKX361,LimeLight,126,99.9,1,1,0,1,2,Low-Value
28121,622DJIK894,LimeLight,13,80.01,2,2,1,0,3,Mid-Value
28126,622FKHU774,LimeLight,94,100.05,1,2,0,1,3,Mid-Value
28130,622FZPU825,LimeLight,342,240.0,1,0,0,2,2,Low-Value
28131,622GMZJ916,LimeLight,81,140.03,1,2,0,1,3,Mid-Value
28137,622JEVE852,LimeLight,83,39.98,1,2,0,0,2,Low-Value
28138,622JMWS576,LimeLight,292,79.99,1,0,0,0,0,Low-Value
28139,622KMEJ279,LimeLight,269,180.0,1,0,0,2,2,Low-Value
28142,622MCCI072,LimeLight,260,179.91,1,0,0,2,2,Low-Value
28143,622MGUD616,LimeLight,64,119.96,1,2,0,1,3,Mid-Value
28145,622NQXI776,LimeLight,309,80.0,1,0,0,0,0,Low-Value
28146,622OQLO700,LimeLight,157,58.69,1,1,0,0,1,Low-Value
28149,622PJXP072,LimeLight,198,239.88,3,1,2,2,5,High-Value
28151,622PTJD716,LimeLight,94,139.92000000000002,1,2,0,1,3,Mid-Value
28154,622QJYJ167,LimeLight,15,80.02,1,2,0,0,2,Low-Value
28155,622QNLN835,LimeLight,6,106.2,1,2,0,1,3,Mid-Value
28165,622YFFH425,LimeLight,155,70.26,2,1,1,0,2,Low-Value
28173,622ZYYI481,LimeLight,252,179.91,1,0,0,2,2,Low-Value
28187,623HTQA801,LimeLight,215,116.48,1,1,0,1,2,Low-Value
28200,623QTTF740,LimeLight,329,80.0,1,0,0,0,0,Low-Value
28205,623SREI593,LimeLight,238,79.99,2,0,1,0,1,Low-Value
28207,623TZME139,LimeLight,308,80.01,1,0,0,0,0,Low-Value
28208,623UYVK770,LimeLight,246,100.8,1,0,0,1,1,Low-Value
28218,624EOGQ289,LimeLight,288,60.0,2,0,1,0,1,Low-Value
28221,624FJCU514,LimeLight,123,80.02,1,1,0,0,1,Low-Value
28225,624JNPJ308,LimeLight,348,240.0,1,0,0,2,2,Low-Value
28226,624JYXT054,LimeLight,44,159.98,1,2,0,1,3,Mid-Value
28229,624LABV643,LimeLight,327,220.0,1,0,0,2,2,Low-Value
28230,624LDYL213,LimeLight,351,80.0,1,0,0,0,0,Low-Value
28235,624NVZY844,LimeLight,339,219.84,1,0,0,2,2,Low-Value
28236,624OFWT321,LimeLight,96,80.0,2,2,1,0,3,Mid-Value
28243,624RCDT828,LimeLight,176,140.07,1,1,0,1,2,Low-Value
28245,624RFYB924,LimeLight,11,80.01,2,2,1,0,3,Mid-Value
28246,624RSWC575,LimeLight,276,200.0,1,0,0,2,2,Low-Value
28252,624VWWL175,LimeLight,157,120.0,1,1,0,1,2,Low-Value
28255,624WQXV846,LimeLight,203,119.94,2,1,1,1,3,Mid-Value
28265,625KHZL631,LimeLight,240,100.0,1,0,0,1,1,Low-Value
28266,625MDKN439,LimeLight,261,80.01,1,0,0,0,0,Low-Value
28267,625NAAH598,LimeLight,14,80.01,1,2,0,0,2,Low-Value
28269,625NHYP867,LimeLight,198,140.07000000000002,1,1,0,1,2,Low-Value
28270,625NJVW590,LimeLight,152,119.94,1,1,0,1,2,Low-Value
28284,625URCA886,LimeLight,37,99.99,1,2,0,1,3,Mid-Value
28287,625YFWG292,LimeLight,213,159.99,1,1,0,1,2,Low-Value
28288,625ZEWK351,LimeLight,265,180.0,1,0,0,2,2,Low-Value
28289,625ZLRZ189,LimeLight,206,79.99,1,1,0,0,1,Low-Value
28297,626HBPX627,LimeLight,181,140.07000000000002,1,1,0,1,2,Low-Value
28302,626LLPH061,LimeLight,72,80.0,1,2,0,0,2,Low-Value
28311,626NQLI829,LimeLight,335,27.27,1,0,0,0,0,Low-Value
28312,626NXNY551,LimeLight,230,160.08,2,1,1,1,3,Mid-Value
28314,626PZMU440,LimeLight,26,80.0,1,2,0,0,2,Low-Value
28316,626UJAR575,LimeLight,158,120.0,1,1,0,1,2,Low-Value
28329,627DCLA214,LimeLight,95,35.76,1,2,0,0,2,Low-Value
28337,627HFTV035,LimeLight,52,219.78,3,2,2,2,6,High-Value
28340,627JDLC247,LimeLight,13,80.02,1,2,0,0,2,Low-Value
28341,627JMYF650,LimeLight,15,130.35,1,2,0,1,3,Mid-Value
28344,627JTGI952,LimeLight,244,141.03,1,0,0,1,1,Low-Value
28347,627MISF753,LimeLight,91,160.24,1,2,0,1,3,Mid-Value
28348,627MZIK906,LimeLight,68,99.95,1,2,0,1,3,Mid-Value
28349,627ODJU142,LimeLight,77,219.97,1,2,0,2,4,Mid-Value
28354,627QETZ956,LimeLight,192,159.97,1,1,0,1,2,Low-Value
28356,627RUGY304,LimeLight,177,160.02,1,1,0,1,2,Low-Value
28361,627VPDT628,LimeLight,244,179.91,1,0,0,2,2,Low-Value
28362,627VYNC361,LimeLight,345,80.01,1,0,0,0,0,Low-Value
28372,628CLPM402,LimeLight,66,60.0,2,2,1,0,3,Mid-Value
28377,628EAUI297,LimeLight,292,129.60000000000002,1,0,0,1,1,Low-Value
28378,628EOGU067,LimeLight,295,199.9,1,0,0,2,2,Low-Value
28379,628GADQ122,LimeLight,321,219.89,1,0,0,2,2,Low-Value
28381,628HHJN357,LimeLight,68,160.29,1,2,0,1,3,Mid-Value
28389,628NJXV416,LimeLight,98,160.08,1,2,0,1,3,Mid-Value
28393,628QLXS804,LimeLight,146,120.1,1,1,0,1,2,Low-Value
28401,628TTVP561,LimeLight,345,209.64,1,0,0,2,2,Low-Value
28403,628UDIU871,LimeLight,194,67.04,2,1,1,0,2,Low-Value
28410,628VLDT051,LimeLight,154,220.1,2,1,1,2,4,Mid-Value
28415,628YGXC285,LimeLight,124,160.0,1,1,0,1,2,Low-Value
28418,628ZWUC944,LimeLight,73,60.0,1,2,0,0,2,Low-Value
28422,629BLTS213,LimeLight,70,32.6,1,2,0,0,2,Low-Value
28429,629DXUJ311,LimeLight,33,123.93,1,2,0,1,3,Mid-Value
28430,629DYGI439,LimeLight,146,74.36,1,1,0,0,1,Low-Value
28435,629HINE302,LimeLight,306,40.04,1,0,0,0,0,Low-Value
28439,629MIXW706,LimeLight,189,154.7,1,1,0,1,2,Low-Value
28446,629QDUY054,LimeLight,29,160.0,1,2,0,1,3,Mid-Value
28453,629UFDK232,LimeLight,101,180.0,2,2,1,2,5,High-Value
28455,629VFXQ012,LimeLight,253,42.1,2,0,1,0,1,Low-Value
28460,629WPBP728,LimeLight,130,100.0,1,1,0,1,2,Low-Value
28464,629YZCV663,LimeLight,20,214.82,1,2,0,2,4,Mid-Value
28471,630EKUW865,LimeLight,34,60.02,1,2,0,0,2,Low-Value
28475,630FNBC306,LimeLight,116,80.0,1,1,0,0,1,Low-Value
28478,630IGEM153,LimeLight,31,179.89,1,2,0,2,4,Mid-Value
28481,630KHUX014,LimeLight,56,40.04,1,2,0,0,2,Low-Value
28483,630KYCE061,LimeLight,51,40.02,1,2,0,0,2,Low-Value
28486,630MUVA850,LimeLight,314,80.0,1,0,0,0,0,Low-Value
28488,630NCSF763,LimeLight,137,111.88,1,1,0,1,2,Low-Value
28489,630OQPO488,LimeLight,173,120.06,1,1,0,1,2,Low-Value
28494,630QUAC537,LimeLight,88,171.96,1,2,0,2,4,Mid-Value
28496,630RGWG368,LimeLight,210,80.0,2,1,1,0,2,Low-Value
28502,630VUXV089,LimeLight,20,120.0,2,2,1,1,4,Mid-Value
28506,630XHCM331,LimeLight,207,119.27,1,1,0,1,2,Low-Value
28509,630ZAHN907,LimeLight,6,200.01,1,2,0,2,4,Mid-Value
28510,630ZODX362,LimeLight,121,159.92,1,1,0,1,2,Low-Value
28514,631BMOZ548,LimeLight,268,179.91,1,0,0,2,2,Low-Value
28515,631BVKX237,LimeLight,279,120.03,1,0,0,1,1,Low-Value
28519,631FMFQ172,LimeLight,106,180.0,1,2,0,2,4,Mid-Value
28520,631GOOC470,LimeLight,178,140.0,1,1,0,1,2,Low-Value
28521,631HHHE633,LimeLight,231,160.0,1,1,0,1,2,Low-Value
28522,631HQRC067,LimeLight,123,180.0,1,1,0,2,3,Mid-Value
28533,631NOWN856,LimeLight,4,159.98000000000002,1,2,0,1,3,Mid-Value
28538,631QTWB643,LimeLight,148,120.66,1,1,0,1,2,Low-Value
28548,631XGXL957,LimeLight,316,124.63,1,0,0,1,1,Low-Value
28549,631XUJX133,LimeLight,2,91.15,1,2,0,1,3,Mid-Value
28555,632AYST139,LimeLight,289,79.99,2,0,1,0,1,Low-Value
28559,632CPFS231,LimeLight,97,79.98,1,2,0,0,2,Low-Value
28564,632EMBR905,LimeLight,18,140.14,1,2,0,1,3,Mid-Value
28565,632EOIL472,LimeLight,283,200.0,1,0,0,2,2,Low-Value
28574,632KRBN619,LimeLight,256,180.0,2,0,1,2,3,Mid-Value
28576,632MAQB945,LimeLight,112,180.09,2,2,1,2,5,High-Value
28588,632VMTH906,LimeLight,324,80.0,2,0,1,0,1,Low-Value
28590,632VNIO029,LimeLight,192,139.92999999999998,1,1,0,1,2,Low-Value
28596,632YCBZ056,LimeLight,57,79.18,1,2,0,0,2,Low-Value
28597,632YVYZ397,LimeLight,345,80.0,1,0,0,0,0,Low-Value
28600,632ZQKS267,LimeLight,225,160.08,1,1,0,1,2,Low-Value
28602,633APBK537,LimeLight,117,79.96,2,1,1,0,2,Low-Value
28606,633FJSN312,LimeLight,186,139.92999999999998,1,1,0,1,2,Low-Value
28609,633GPSO205,LimeLight,362,259.87,1,0,0,2,2,Low-Value
28611,633JFCV484,LimeLight,163,200.07,1,1,0,2,3,Mid-Value
28617,633NJWT958,LimeLight,92,180.01,1,2,0,2,4,Mid-Value
28618,633NMEI640,LimeLight,184,79.99,1,1,0,0,1,Low-Value
28621,633PPQB361,LimeLight,217,80.0,1,1,0,0,1,Low-Value
28624,633QMJJ843,LimeLight,174,139.92999999999998,1,1,0,1,2,Low-Value
28625,633QXOC958,LimeLight,216,220.05,1,1,0,2,3,Mid-Value
28629,633SKOM839,LimeLight,68,60.0,2,2,1,0,3,Mid-Value
28631,633TXDF946,LimeLight,43,159.98,1,2,0,1,3,Mid-Value
28633,633UIJI255,LimeLight,239,180.02,2,0,1,2,3,Mid-Value
28635,633WQVA998,LimeLight,340,239.88,1,0,0,2,2,Low-Value
28642,634EGQZ850,LimeLight,11,104.18,1,2,0,1,3,Mid-Value
28646,634ISGU535,LimeLight,254,80.01,1,0,0,0,0,Low-Value
28651,634MPNJ245,LimeLight,37,220.11,1,2,0,2,4,Mid-Value
28653,634NAYA656,LimeLight,48,120.01,1,2,0,1,3,Mid-Value
28658,634QTVI979,LimeLight,102,80.0,1,2,0,0,2,Low-Value
28664,634SSAS012,LimeLight,350,149.28,1,0,0,1,1,Low-Value
28667,634WJDK707,LimeLight,100,140.0,1,2,0,1,3,Mid-Value
28674,634ZAXC476,LimeLight,199,80.01,2,1,1,0,2,Low-Value
28677,635AGLW493,LimeLight,309,220.0,2,0,1,2,3,Mid-Value
28685,635EPEI459,LimeLight,271,199.8,3,0,2,2,4,Mid-Value
28686,635FLAU564,LimeLight,225,160.0,1,1,0,1,2,Low-Value
28687,635FMMN674,LimeLight,345,239.88,1,0,0,2,2,Low-Value
28688,635FNLN008,LimeLight,185,80.01,1,1,0,0,1,Low-Value
28690,635FQDM639,LimeLight,75,80.0,2,2,1,0,3,Mid-Value
28702,635NSGB173,LimeLight,62,180.0,1,2,0,2,4,Mid-Value
28704,635PSAR066,LimeLight,38,160.0,1,2,0,1,3,Mid-Value
28705,635QDNZ681,LimeLight,203,118.56,1,1,0,1,2,Low-Value
28706,635QIWW965,LimeLight,49,79.99,1,2,0,0,2,Low-Value
28707,635RKZM770,LimeLight,58,269.28000000000003,1,2,0,3,5,High-Value
28717,635VTQM820,LimeLight,244,79.99,2,0,1,0,1,Low-Value
28718,635WAUV618,LimeLight,93,80.01,1,2,0,0,2,Low-Value
28726,636AFGL320,LimeLight,314,299.9,3,0,2,3,5,High-Value
28741,636GWRX677,LimeLight,59,39.94,1,2,0,0,2,Low-Value
28758,636QKFX879,LimeLight,310,160.01,2,0,1,1,2,Low-Value
28761,636TAEV289,LimeLight,148,160.01999999999998,1,1,0,1,2,Low-Value
28768,636YAZT976,LimeLight,8,80.0,1,2,0,0,2,Low-Value
28772,637BIGQ984,LimeLight,180,100.0,1,1,0,1,2,Low-Value
28776,637EYFY445,LimeLight,70,80.0,1,2,0,0,2,Low-Value
28777,637FAVZ318,LimeLight,33,219.91,1,2,0,2,4,Mid-Value
28778,637FDKU947,LimeLight,149,114.91,1,1,0,1,2,Low-Value
28779,637HGOO887,LimeLight,185,240.05,1,1,0,2,3,Mid-Value
28784,637JZPB062,LimeLight,229,80.0,1,1,0,0,1,Low-Value
28787,637NYRI149,LimeLight,343,79.99,1,0,0,0,0,Low-Value
28793,637TBIK227,LimeLight,346,80.01,1,0,0,0,0,Low-Value
28798,637UNUL863,LimeLight,185,80.0,1,1,0,0,1,Low-Value
28801,637XZNM355,LimeLight,112,120.4,1,2,0,1,3,Mid-Value
28802,637YVGW870,LimeLight,21,80.0,1,2,0,0,2,Low-Value
28803,637ZVAZ328,LimeLight,17,228.66,1,2,0,2,4,Mid-Value
28805,638AWEJ456,LimeLight,5,93.7,1,2,0,1,3,Mid-Value
28807,638BBBH643,LimeLight,96,120.02,2,2,1,1,4,Mid-Value
28810,638DHHY699,LimeLight,225,194.54,1,1,0,2,3,Mid-Value
28818,638JCPC887,LimeLight,280,200.0,1,0,0,2,2,Low-Value
28820,638KOKZ230,LimeLight,268,79.99,2,0,1,0,1,Low-Value
28825,638NPVV426,LimeLight,65,140.07000000000002,1,2,0,1,3,Mid-Value
28827,638NYKJ354,LimeLight,297,80.01,2,0,1,0,1,Low-Value
28831,638PCKT383,LimeLight,77,269.19,1,2,0,3,5,High-Value
28833,638QAEI870,LimeLight,140,220.12,1,1,0,2,3,Mid-Value
28837,638RXLM182,LimeLight,40,144.5,1,2,0,1,3,Mid-Value
28843,638TLQP165,LimeLight,237,180.07000000000002,1,1,0,2,3,Mid-Value
28844,638TTFL051,LimeLight,289,80.0,1,0,0,0,0,Low-Value
28845,638UNYZ320,LimeLight,132,159.92,1,1,0,1,2,Low-Value
28849,638XZVU814,LimeLight,155,159.98,1,1,0,1,2,Low-Value
28851,638YLAO427,LimeLight,98,119.9,1,2,0,1,3,Mid-Value
28860,639DVPD195,LimeLight,98,80.0,1,2,0,0,2,Low-Value
28866,639FFAA680,LimeLight,230,99.95,1,1,0,1,2,Low-Value
28868,639FKYN239,LimeLight,310,80.03,2,0,1,0,1,Low-Value
28876,639NLWW197,LimeLight,143,100.02,1,1,0,1,2,Low-Value
28879,639OZNL816,LimeLight,288,200.0,1,0,0,2,2,Low-Value
28880,639PJLB410,LimeLight,139,159.84,1,1,0,1,2,Low-Value
28885,639RJMB987,LimeLight,260,80.08,1,0,0,0,0,Low-Value
28890,639VIDK320,LimeLight,93,102.3,1,2,0,1,3,Mid-Value
28899,640BBWU472,LimeLight,304,40.0,1,0,0,0,0,Low-Value
28902,640BNFB525,LimeLight,270,79.98,1,0,0,0,0,Low-Value
28905,640CGID373,LimeLight,333,240.0,2,0,1,2,3,Mid-Value
28908,640CVAQ442,LimeLight,314,220.22,2,0,1,2,3,Mid-Value
28913,640JOPC566,LimeLight,305,220.0,1,0,0,2,2,Low-Value
28916,640LCLE417,LimeLight,144,51.400000000000006,1,1,0,0,1,Low-Value
28922,640NASW542,LimeLight,203,139.92999999999998,1,1,0,1,2,Low-Value
28924,640NSDS478,LimeLight,38,140.07000000000002,2,2,1,1,4,Mid-Value
28926,640NTMC173,LimeLight,179,118.16,1,1,0,1,2,Low-Value
28929,640RRDF989,LimeLight,230,160.0,2,1,1,1,3,Mid-Value
28931,640RUPW460,LimeLight,230,160.0,1,1,0,1,2,Low-Value
28933,640SOZF729,LimeLight,227,100.05,1,1,0,1,2,Low-Value
28941,640WXTH263,LimeLight,126,180.09000000000003,1,1,0,2,3,Mid-Value
28945,640YWWD518,LimeLight,113,179.91,1,2,0,2,4,Mid-Value
28947,640ZJWA830,LimeLight,132,139.9,1,1,0,1,2,Low-Value
28948,640ZRZM283,LimeLight,320,79.98,1,0,0,0,0,Low-Value
28951,641ATTD547,LimeLight,13,172.39,1,2,0,2,4,Mid-Value
28953,641BCLS849,LimeLight,31,80.0,2,2,1,0,3,Mid-Value
28954,641BEND796,LimeLight,187,140.0,1,1,0,1,2,Low-Value
28959,641DVAO861,LimeLight,191,140.0,1,1,0,1,2,Low-Value
28971,641MHBU283,LimeLight,214,100.05,2,1,1,1,3,Mid-Value
28972,641MQNI995,LimeLight,269,180.09,2,0,1,2,3,Mid-Value
28974,641OEVL666,LimeLight,194,95.02,1,1,0,1,2,Low-Value
28982,641VVHH780,LimeLight,212,160.01,2,1,1,1,3,Mid-Value
28987,641XCDD037,LimeLight,147,30.28,1,1,0,0,1,Low-Value
28988,641XXOW784,LimeLight,331,39.98,1,0,0,0,0,Low-Value
28990,641XZDR295,LimeLight,130,140.0,1,1,0,1,2,Low-Value
28992,641ZDPP089,LimeLight,132,80.01,1,1,0,0,1,Low-Value
28993,642AEVJ735,LimeLight,44,220.11,1,2,0,2,4,Mid-Value
28994,642AJNJ061,LimeLight,198,140.0,1,1,0,1,2,Low-Value
29000,642DBLA259,LimeLight,261,28.78,1,0,0,0,0,Low-Value
29001,642GTBU808,LimeLight,4,153.48000000000002,2,2,1,1,4,Mid-Value
29004,642JOVS796,LimeLight,255,180.0,2,0,1,2,3,Mid-Value
29006,642KOZV237,LimeLight,180,79.99,2,1,1,0,2,Low-Value
29016,642OOEJ216,LimeLight,162,139.92999999999998,1,1,0,1,2,Low-Value
29023,642QWHG834,LimeLight,288,199.9,2,0,1,2,3,Mid-Value
29024,642QXNP151,LimeLight,286,200.0,1,0,0,2,2,Low-Value
29029,642TNNP551,LimeLight,267,179.91,1,0,0,2,2,Low-Value
29033,642XROE683,LimeLight,6,80.0,1,2,0,0,2,Low-Value
29037,643ANXJ867,LimeLight,291,60.03,1,0,0,0,0,Low-Value
29045,643HLNA359,LimeLight,65,200.2,2,2,1,2,5,High-Value
29047,643HQUJ733,LimeLight,153,37.92,1,1,0,0,1,Low-Value
29051,643IGXR585,LimeLight,94,180.0,1,2,0,2,4,Mid-Value
29056,643KIKK049,LimeLight,139,80.0,1,1,0,0,1,Low-Value
29057,643LIJV089,LimeLight,63,19.14,1,2,0,0,2,Low-Value
29058,643LRAX908,LimeLight,238,159.92,1,0,0,1,1,Low-Value
29060,643LZIX604,LimeLight,122,79.96,1,1,0,0,1,Low-Value
29066,643NYSF908,LimeLight,332,240.0,1,0,0,2,2,Low-Value
29067,643PHOZ024,LimeLight,214,80.0,1,1,0,0,1,Low-Value
29071,643STOK288,LimeLight,339,240.24,1,0,0,2,2,Low-Value
29073,643TZRE915,LimeLight,218,80.0,1,1,0,0,1,Low-Value
29078,643WITK633,LimeLight,134,160.02,1,1,0,1,2,Low-Value
29082,643XYBY579,LimeLight,37,160.0,1,2,0,1,3,Mid-Value
29086,644ANTB170,LimeLight,52,199.98,1,2,0,2,4,Mid-Value
29087,644DNJW563,LimeLight,120,54.04,1,1,0,0,1,Low-Value
29088,644DNVK235,LimeLight,225,160.08,1,1,0,1,2,Low-Value
29096,644GQTZ412,LimeLight,319,300.0,1,0,0,3,3,Mid-Value
29097,644GXDO026,LimeLight,78,93.58,1,2,0,1,3,Mid-Value
29099,644HFUG631,LimeLight,27,100.01,1,2,0,1,3,Mid-Value
29100,644HISZ909,LimeLight,40,120.0,1,2,0,1,3,Mid-Value
29107,644OUYI930,LimeLight,177,120.06,1,1,0,1,2,Low-Value
29111,644QFVQ836,LimeLight,199,120.0,2,1,1,1,3,Mid-Value
29113,644QMFE546,LimeLight,132,99.95,1,1,0,1,2,Low-Value
29118,644TISR356,LimeLight,181,54.17,2,1,1,0,2,Low-Value
29120,644TVUB540,LimeLight,10,240.12,1,2,0,2,4,Mid-Value
29121,644UKDD321,LimeLight,217,159.92,1,1,0,1,2,Low-Value
29122,644UZJA279,LimeLight,95,119.98,1,2,0,1,3,Mid-Value
29133,645AUSZ790,LimeLight,22,80.0,1,2,0,0,2,Low-Value
29139,645ERZN817,LimeLight,361,260.0,1,0,0,2,2,Low-Value
29142,645EVZC710,LimeLight,121,180.05,1,1,0,2,3,Mid-Value
29143,645GUHY491,LimeLight,236,79.99,1,1,0,0,1,Low-Value
29149,645JJTB123,LimeLight,314,219.89,1,0,0,2,2,Low-Value
29150,645JRHP357,LimeLight,325,220.11,1,0,0,2,2,Low-Value
29160,645SWNF653,LimeLight,305,40.0,1,0,0,0,0,Low-Value
29171,646ALMX953,LimeLight,78,80.0,1,2,0,0,2,Low-Value
29173,646BCRR055,LimeLight,264,80.0,2,0,1,0,1,Low-Value
29177,646CTEQ392,LimeLight,174,120.0,1,1,0,1,2,Low-Value
29190,646KUSH025,LimeLight,6,419.82,1,2,0,3,5,High-Value
29191,646LXYN752,LimeLight,88,80.01,1,2,0,0,2,Low-Value
29193,646MSVM848,LimeLight,299,80.0,2,0,1,0,1,Low-Value
29200,646OZBF126,LimeLight,352,80.0,1,0,0,0,0,Low-Value
29203,646REAJ407,LimeLight,68,60.0,1,2,0,0,2,Low-Value
29206,646SLDG793,LimeLight,356,79.99,1,0,0,0,0,Low-Value
29213,646ZAKA141,LimeLight,266,179.91,1,0,0,2,2,Low-Value
29217,647BGSG252,LimeLight,357,240.12,1,0,0,2,2,Low-Value
29221,647EFJG908,LimeLight,328,239.87,1,0,0,2,2,Low-Value
29227,647GADE315,LimeLight,36,80.0,1,2,0,0,2,Low-Value
29231,647HKQX457,LimeLight,61,219.89,1,2,0,2,4,Mid-Value
29234,647JSQF941,LimeLight,81,80.01,1,2,0,0,2,Low-Value
29235,647LFMH533,LimeLight,247,260.08,1,0,0,2,2,Low-Value
29236,647LNQK383,LimeLight,13,40.0,1,2,0,0,2,Low-Value
29241,647PIKP221,LimeLight,350,240.12,1,0,0,2,2,Low-Value
29243,647QFSH586,LimeLight,275,80.0,1,0,0,0,0,Low-Value
29244,647RESL885,LimeLight,348,79.99,1,0,0,0,0,Low-Value
29245,647RHYD322,LimeLight,137,240.21,1,1,0,2,3,Mid-Value
29247,647SGVK589,LimeLight,72,177.29,1,2,0,2,4,Mid-Value
29248,647UGUZ237,LimeLight,176,140.05,1,1,0,1,2,Low-Value
29256,648CNVO883,LimeLight,280,79.99,1,0,0,0,0,Low-Value
29257,648CXMC654,LimeLight,56,199.88,1,2,0,2,4,Mid-Value
29266,648HHZD784,LimeLight,364,80.03,1,0,0,0,0,Low-Value
29268,648IRBY506,LimeLight,362,260.0,1,0,0,2,2,Low-Value
29283,648RCQC937,LimeLight,80,40.0,1,2,0,0,2,Low-Value
29288,648SKGP633,LimeLight,238,80.0,1,0,0,0,0,Low-Value
29290,648TMIM458,LimeLight,196,139.92999999999998,1,1,0,1,2,Low-Value
29291,648UNGM551,LimeLight,120,80.04,1,1,0,0,1,Low-Value
29295,648XUGG188,LimeLight,72,48.06,1,2,0,0,2,Low-Value
29298,648ZZLV204,LimeLight,161,80.0,1,1,0,0,1,Low-Value
29300,649CHOW926,LimeLight,67,79.99,1,2,0,0,2,Low-Value
29318,649TUDC467,LimeLight,249,180.0,1,0,0,2,2,Low-Value
29323,649USLK126,LimeLight,192,120.0,1,1,0,1,2,Low-Value
29324,649USWZ266,LimeLight,146,220.11,1,1,0,2,3,Mid-Value
29328,649WUCC124,LimeLight,72,121.22,1,2,0,1,3,Mid-Value
29333,649ZYNM348,LimeLight,312,220.11,1,0,0,2,2,Low-Value
29339,650FPQB774,LimeLight,78,140.01,1,2,0,1,3,Mid-Value
29346,650JDVC713,LimeLight,278,200.1,1,0,0,2,2,Low-Value
29347,650JTHT391,LimeLight,355,240.12,1,0,0,2,2,Low-Value
29348,650KJRP274,LimeLight,270,92.25,1,0,0,1,1,Low-Value
29349,650KNYW222,LimeLight,258,180.0,1,0,0,2,2,Low-Value
29352,650NUCK783,LimeLight,274,200.0,2,0,1,2,3,Mid-Value
29363,650UFVV646,LimeLight,60,120.06,1,2,0,1,3,Mid-Value
29366,650VHOD592,LimeLight,188,200.04,1,1,0,2,3,Mid-Value
29371,650YSKP855,LimeLight,115,139.97,1,1,0,1,2,Low-Value
29372,650YYDQ459,LimeLight,275,200.0,2,0,1,2,3,Mid-Value
29376,650ZUME750,LimeLight,163,159.99,1,1,0,1,2,Low-Value
29378,651BAST331,LimeLight,302,60.0,1,0,0,0,0,Low-Value
29382,651DTSU590,LimeLight,74,24.48,1,2,0,0,2,Low-Value
29388,651JGCY344,LimeLight,17,78.67,1,2,0,0,2,Low-Value
29389,651KGJG433,LimeLight,78,99.99,1,2,0,1,3,Mid-Value
29395,651NKQP740,LimeLight,228,139.2,1,1,0,1,2,Low-Value
29403,651PLZD451,LimeLight,178,120.18,1,1,0,1,2,Low-Value
29408,651RPUZ627,LimeLight,154,139.92999999999998,1,1,0,1,2,Low-Value
29409,651SPOH144,LimeLight,13,38.31999999999999,1,2,0,0,2,Low-Value
29410,651TFQS782,LimeLight,16,314.09,1,2,0,3,5,High-Value
29411,651TRKM726,LimeLight,286,200.0,1,0,0,2,2,Low-Value
29423,652BLMG257,LimeLight,181,140.0,2,1,1,1,3,Mid-Value
29426,652DALH913,LimeLight,184,140.0,2,1,1,1,3,Mid-Value
29431,652GEWZ258,LimeLight,50,40.0,1,2,0,0,2,Low-Value
29441,652OPQR626,LimeLight,46,159.98,1,2,0,1,3,Mid-Value
29445,652QNWT890,LimeLight,212,159.92,1,1,0,1,2,Low-Value
29452,652VWDV991,LimeLight,21,20.01,1,2,0,0,2,Low-Value
