,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
85617,643DCVF088,LimeLight,paid,annual,79.99,2023-01-10,2023-01,True
85621,643ESHF141,RetroReel,paid,annual,120.01,2023-02-18,2023-02,True
85622,643EXFC989,CineQuest,paid,monthly,11.99,2023-03-18,2023-03,True
85623,643EXFC989,CineQuest,expired,monthly,12.02,2023-06-23,2023-06,True
85625,643FPCA706,RetroReel,paid,monthly,29.99,2023-05-04,2023-05,True
85635,643HLNA359,LimeLight,paid,monthly,19.99,2023-01-12,2023-01,True
85636,643HLNA359,LimeLight,expired,monthly,20.02,2023-05-07,2023-05,True
85644,643HUFM877,Pulse,expired,monthly,7.98,2023-03-14,2023-03,True
85645,643HUFM877,Pulse,paid,annual,50.01,2023-04-11,2023-04,True
85653,643HZYB961,CineQuest,trial,annual,39.65,2023-06-22,2023-06,True
85655,643IGXR585,LimeLight,paid,monthly,19.99,2023-01-02,2023-01,True
85656,643IGXR585,LimeLight,expired,monthly,19.99,2023-05-22,2023-05,True
85665,643JTXP405,LimeLight,expired,annual,80.0,2023-06-26,2023-06,True
85669,643JXSV897,Pulse,paid,monthly,7.98,2023-05-27,2023-05,True
85672,643LIJV089,LimeLight,paid,monthly,19.98,2023-04-18,2023-04,True
85674,643LRAX908,LimeLight,expired,monthly,20.0,2023-02-16,2023-02,True
85679,643LZIX604,LimeLight,paid,annual,80.0,2023-01-14,2023-01,True
85685,643NITM883,ChillStream,paid,monthly,25.02,2023-03-07,2023-03,True
85703,643QPAU940,Pulse,paid,annual,49.99,2023-04-25,2023-04,True
85721,643WMWN434,CineQuest,paid,monthly,12.0,2023-04-26,2023-04,True
85726,643WZWI846,Pulse,paid,monthly,8.0,2023-01-19,2023-01,True
85736,643ZSKD395,ChillStream,expired,annual,99.99,2023-05-26,2023-05,True
85741,644AAWJ467,Pulse,expired,monthly,8.01,2023-04-14,2023-04,True
85747,644ANTB170,LimeLight,expired,monthly,20.02,2023-04-21,2023-04,True
85749,644BKZO860,LimeLight,paid,monthly,20.0,2023-05-30,2023-05,True
85751,644DNJW563,LimeLight,paid,monthly,20.01,2023-05-07,2023-05,True
85753,644DNVK235,LimeLight,expired,monthly,20.0,2023-05-02,2023-05,True
85758,644DSKJ238,CineQuest,expired,monthly,12.01,2023-04-26,2023-04,True
85762,644DXAB795,Pulse,paid,monthly,8.02,2023-03-01,2023-03,True
85766,644DZZP608,CineQuest,trial,monthly,9.35,2023-05-15,2023-05,True
85773,644FMAZ743,RetroReel,paid,annual,120.0,2023-05-11,2023-05,True
85778,644FVQK676,Pulse,paid,monthly,8.0,2023-04-17,2023-04,True
85784,644GXDO026,LimeLight,paid,annual,79.98,2023-01-10,2023-01,True
85791,644GZJE245,ChillStream,paid,annual,100.0,2023-05-26,2023-05,True
85797,644HJSD588,RetroReel,paid,annual,119.99,2023-04-07,2023-04,True
85805,644JNAW610,ChillStream,paid,monthly,25.0,2023-05-31,2023-05,True
85810,644KWAV054,CineQuest,discounted,monthly,11.92,2023-02-23,2023-02,True
85811,644KWAV054,CineQuest,paid,monthly,12.01,2023-05-25,2023-05,True
85815,644LOVX567,ChillStream,paid,monthly,25.01,2023-05-20,2023-05,True
85819,644OMER187,Pulse,paid,monthly,8.0,2023-06-30,2023-06,True
85823,644PJRC696,RetroReel,expired,monthly,29.99,2023-02-24,2023-02,True
85825,644PURS525,ChillStream,expired,monthly,25.0,2023-01-05,2023-01,True
85830,644QFVQ836,LimeLight,paid,monthly,19.99,2023-04-20,2023-04,True
85832,644QFVQ836,Pulse,expired,monthly,8.0,2023-06-21,2023-06,True
85834,644QMFE546,LimeLight,expired,monthly,20.0,2023-04-30,2023-04,True
85844,644SWNL041,ChillStream,paid,monthly,25.0,2023-03-04,2023-03,True
85845,644SWNL041,ChillStream,expired,monthly,25.02,2023-06-15,2023-06,True
85849,644TISR356,Pulse,expired,monthly,7.99,2023-02-02,2023-02,True
85851,644TTSI389,RetroReel,paid,monthly,30.01,2023-05-10,2023-05,True
85853,644TVUB540,LimeLight,paid,monthly,20.0,2023-05-02,2023-05,True
85868,644YIHV432,CineQuest,paid,monthly,11.99,2023-02-22,2023-02,True
85872,644ZCWI486,ChillStream,paid,monthly,25.01,2023-03-14,2023-03,True
85873,644ZPKV240,ChillStream,expired,monthly,25.0,2023-03-10,2023-03,True
85877,644ZYYI607,ChillStream,expired,annual,99.99,2023-05-13,2023-05,True
85878,644ZYYI607,ChillStream,paid,monthly,25.01,2023-06-09,2023-06,True
85881,645AKEJ404,LimeLight,expired,monthly,19.99,2023-05-30,2023-05,True
85889,645AVTE191,ChillStream,discounted,monthly,14.98,2023-05-22,2023-05,True
85895,645DJDR465,CineQuest,paid,monthly,12.01,2023-03-01,2023-03,True
85903,645ERZN817,LimeLight,expired,monthly,20.0,2023-05-19,2023-05,True
85907,645ETVG886,Pulse,expired,monthly,8.0,2023-02-01,2023-02,True
85918,645IDEV977,CineQuest,expired,monthly,12.0,2023-01-06,2023-01,True
85933,645JCKR982,RetroReel,paid,monthly,30.0,2023-04-20,2023-04,True
85939,645KSWO054,Pulse,paid,monthly,8.0,2023-06-17,2023-06,True
85944,645LLWT539,ChillStream,trial,monthly,10.4,2023-06-15,2023-06,True
85952,645QPKI105,CineQuest,paid,monthly,11.99,2023-03-07,2023-03,True
85961,645RTYX107,CineQuest,discounted,monthly,9.85,2023-05-03,2023-05,True
85963,645SCVD207,ChillStream,discounted,monthly,10.24,2023-02-24,2023-02,True
85964,645SCVD207,ChillStream,paid,monthly,25.01,2023-03-16,2023-03,True
85965,645SCVD207,ChillStream,expired,monthly,25.01,2023-05-15,2023-05,True
85969,645SDHV486,CineQuest,trial,monthly,5.75,2023-06-28,2023-06,True
85972,645SWNF653,LimeLight,discounted,monthly,17.34,2023-01-29,2023-01,True
85974,645SWNF653,RetroReel,paid,monthly,30.0,2023-01-22,2023-01,True
85975,645SWNF653,RetroReel,expired,monthly,30.0,2023-05-11,2023-05,True
85976,645SWNF653,RetroReel,paid,monthly,29.99,2023-06-03,2023-06,True
85979,645VHAW037,CineQuest,paid,monthly,12.0,2023-01-13,2023-01,True
85990,645XKHW821,Pulse,paid,monthly,8.0,2023-03-16,2023-03,True
85997,645ZJBI971,RetroReel,paid,monthly,30.0,2023-06-28,2023-06,True
86000,646AHLM084,Pulse,expired,annual,49.98,2023-05-04,2023-05,True
86001,646AHLM084,Pulse,paid,monthly,8.01,2023-06-16,2023-06,True
86005,646ALMX953,RetroReel,paid,annual,120.0,2023-01-24,2023-01,True
86006,646ALMX953,RetroReel,expired,annual,120.01,2023-03-19,2023-03,True
86013,646BPIP013,Pulse,expired,monthly,8.01,2023-01-11,2023-01,True
86014,646BPIP013,Pulse,trial,monthly,4.24,2023-02-05,2023-02,True
86015,646BPIP013,Pulse,expired,monthly,8.0,2023-03-03,2023-03,True
86016,646BPIP013,Pulse,paid,annual,49.99,2023-05-29,2023-05,True
86017,646BPIP013,Pulse,expired,annual,50.0,2023-06-30,2023-06,True
86021,646BXYN337,RetroReel,expired,monthly,30.01,2023-02-11,2023-02,True
86025,646CEGQ105,Pulse,expired,monthly,8.01,2023-02-03,2023-02,True
86028,646CTEQ392,LimeLight,expired,monthly,20.0,2023-01-03,2023-01,True
86029,646CTEQ392,LimeLight,paid,monthly,19.99,2023-02-18,2023-02,True
86030,646CTEQ392,LimeLight,expired,monthly,20.01,2023-03-28,2023-03,True
86033,646CZUZ430,Pulse,paid,monthly,7.99,2023-06-27,2023-06,True
86044,646EFCP705,Pulse,paid,annual,50.0,2023-03-16,2023-03,True
86045,646FHWZ312,ChillStream,paid,monthly,25.0,2023-05-21,2023-05,True
86047,646FHWZ312,CineQuest,expired,monthly,12.01,2023-02-27,2023-02,True
86050,646FZHP404,ChillStream,paid,annual,100.0,2023-03-06,2023-03,True
86051,646FZHP404,ChillStream,expired,annual,100.01,2023-05-07,2023-05,True
86052,646FZHP404,ChillStream,paid,monthly,25.0,2023-06-24,2023-06,True
86057,646GJQO815,CineQuest,paid,monthly,12.0,2023-05-07,2023-05,True
86060,646HFNS689,Pulse,paid,monthly,7.99,2023-02-28,2023-02,True
86064,646IKOO923,ChillStream,expired,annual,100.01,2023-03-10,2023-03,True
86073,646KERR146,ChillStream,expired,monthly,25.0,2023-04-23,2023-04,True
86079,646KUSH025,LimeLight,paid,monthly,20.01,2023-05-26,2023-05,True
86085,646MSVM848,ChillStream,paid,annual,99.99,2023-01-28,2023-01,True
86088,646MZXH232,ChillStream,paid,monthly,25.02,2023-04-26,2023-04,True
86089,646MZXH232,ChillStream,expired,monthly,24.99,2023-05-06,2023-05,True
86098,646ONSA590,RetroReel,expired,monthly,30.0,2023-04-03,2023-04,True
86104,646OYRC232,LimeLight,paid,monthly,19.98,2023-02-23,2023-02,True
86112,646QCHV245,CineQuest,expired,annual,59.99,2023-05-13,2023-05,True
86116,646QPMA582,Pulse,expired,monthly,7.98,2023-02-09,2023-02,True
86117,646QPMA582,Pulse,paid,monthly,7.99,2023-03-28,2023-03,True
86120,646RORR502,ChillStream,paid,monthly,25.01,2023-05-04,2023-05,True
86125,646SLCQ384,CineQuest,paid,monthly,11.99,2023-04-23,2023-04,True
86129,646THLJ396,RetroReel,expired,annual,120.0,2023-06-18,2023-06,True
86131,646URST398,LimeLight,paid,annual,79.98,2023-02-09,2023-02,True
86134,646UYZI364,ChillStream,expired,monthly,25.0,2023-03-14,2023-03,True
86147,646XDIA729,ChillStream,paid,monthly,24.99,2023-02-25,2023-02,True
86148,646YVHU648,RetroReel,expired,annual,120.01,2023-01-26,2023-01,True
86149,646YVHU648,RetroReel,paid,annual,120.0,2023-03-09,2023-03,True
86151,646ZAKA141,LimeLight,expired,monthly,20.0,2023-04-11,2023-04,True
86153,647ADYK452,ChillStream,paid,monthly,25.01,2023-01-07,2023-01,True
86154,647AVOY438,Pulse,paid,monthly,8.01,2023-03-30,2023-03,True
86156,647AVSM752,CineQuest,expired,monthly,11.99,2023-04-13,2023-04,True
86166,647CFBJ354,ChillStream,expired,monthly,25.01,2023-04-25,2023-04,True
86180,647FMCV887,Pulse,paid,annual,50.01,2023-01-02,2023-01,True
86185,647FPLD362,ChillStream,paid,monthly,25.0,2023-02-08,2023-02,True
86187,647FRFT509,Pulse,expired,monthly,7.99,2023-01-04,2023-01,True
86191,647GADE315,LimeLight,paid,monthly,20.02,2023-04-19,2023-04,True
86198,647GZDN189,Pulse,paid,annual,50.0,2023-01-18,2023-01,True
86200,647HKQX457,LimeLight,paid,monthly,20.0,2023-02-27,2023-02,True
86202,647IHUV241,RetroReel,paid,monthly,30.0,2023-03-12,2023-03,True
86206,647INJJ041,Pulse,expired,monthly,7.99,2023-01-24,2023-01,True
86207,647INJJ041,Pulse,paid,monthly,8.02,2023-05-08,2023-05,True
86215,647LNQK383,LimeLight,discounted,monthly,15.4,2023-02-07,2023-02,True
86221,647NTSS901,CineQuest,expired,monthly,11.99,2023-01-08,2023-01,True
86222,647NTSS901,CineQuest,paid,monthly,12.01,2023-06-05,2023-06,True
86232,647QDWB077,RetroReel,paid,monthly,30.0,2023-03-18,2023-03,True
86234,647RBPO754,LimeLight,paid,annual,80.0,2023-04-08,2023-04,True
86241,647RNTH696,RetroReel,expired,annual,120.0,2023-01-06,2023-01,True
86254,647YFWB411,Pulse,paid,monthly,8.01,2023-01-02,2023-01,True
86255,647YFWB411,Pulse,expired,monthly,7.99,2023-03-12,2023-03,True
86256,647YFWB411,Pulse,paid,monthly,8.0,2023-04-30,2023-04,True
86257,647YFWB411,Pulse,expired,monthly,7.99,2023-06-16,2023-06,True
86270,648BVKS726,ChillStream,paid,annual,100.0,2023-02-13,2023-02,True
86272,648BVKS726,RetroReel,paid,annual,120.01,2023-01-11,2023-01,True
86281,648DCGD994,Pulse,expired,monthly,7.99,2023-03-28,2023-03,True
86282,648DCGD994,Pulse,trial,monthly,6.1,2023-04-04,2023-04,True
86294,648FJIH755,CineQuest,expired,monthly,12.0,2023-02-25,2023-02,True
86295,648FZQP402,Pulse,paid,annual,50.0,2023-04-19,2023-04,True
86299,648GFJQ958,Pulse,expired,monthly,8.01,2023-02-14,2023-02,True
86327,648NTXR101,Pulse,expired,annual,50.02,2023-04-11,2023-04,True
86336,648OFLD844,CineQuest,expired,annual,60.01,2023-03-10,2023-03,True
86337,648OFLD844,CineQuest,discounted,monthly,7.17,2023-04-15,2023-04,True
86342,648ORAR229,ChillStream,paid,monthly,25.0,2023-06-25,2023-06,True
86350,648RRZB953,CineQuest,expired,monthly,12.0,2023-02-08,2023-02,True
86353,648RTWT441,CineQuest,expired,monthly,12.0,2023-02-26,2023-02,True
86362,648TMIM458,LimeLight,expired,monthly,20.0,2023-05-14,2023-05,True
86367,648UXMZ585,ChillStream,paid,monthly,25.01,2023-05-21,2023-05,True
86370,648UXMZ585,Pulse,paid,annual,50.0,2023-01-01,2023-01,True
86381,648YDCW351,CineQuest,paid,monthly,12.01,2023-04-01,2023-04,True
86389,649CCJB282,RetroReel,paid,annual,120.0,2023-04-19,2023-04,True
86391,649CHOW926,LimeLight,expired,annual,80.02,2023-03-24,2023-03,True
86393,649CLKB295,RetroReel,paid,monthly,30.01,2023-06-12,2023-06,True
86397,649DJUI847,CineQuest,trial,monthly,9.69,2023-01-27,2023-01,True
86398,649DJUI847,CineQuest,paid,monthly,12.01,2023-02-05,2023-02,True
86401,649FBLY593,CineQuest,discounted,monthly,9.18,2023-01-20,2023-01,True
86402,649FBLY593,CineQuest,expired,monthly,12.0,2023-04-14,2023-04,True
86409,649IODG491,CineQuest,expired,annual,60.01,2023-03-28,2023-03,True
86418,649KWNZ445,Pulse,expired,monthly,8.0,2023-01-12,2023-01,True
86419,649KWNZ445,Pulse,discounted,monthly,2.65,2023-05-24,2023-05,True
86422,649MAVM587,RetroReel,paid,annual,120.0,2023-06-16,2023-06,True
86430,649NLXE780,ChillStream,expired,monthly,25.0,2023-01-09,2023-01,True
86437,649QINL661,Pulse,paid,monthly,8.01,2023-02-02,2023-02,True
86442,649RAVB735,CineQuest,expired,annual,59.98,2023-06-07,2023-06,True
86445,649RAVB735,Pulse,paid,monthly,8.01,2023-03-21,2023-03,True
86458,649UCHM972,CineQuest,paid,monthly,11.98,2023-03-20,2023-03,True
86462,649UHXK947,CineQuest,discounted,monthly,5.9,2023-05-13,2023-05,True
86478,649VQPG677,Pulse,expired,monthly,8.01,2023-01-19,2023-01,True
86479,649VQPG677,Pulse,discounted,monthly,4.8,2023-05-20,2023-05,True
86485,649WPZL679,ChillStream,expired,monthly,25.0,2023-05-05,2023-05,True
86492,649XGMO247,Pulse,expired,monthly,8.0,2023-01-31,2023-01,True
86493,649XGMO247,Pulse,paid,monthly,7.99,2023-03-19,2023-03,True
86502,649YHGV776,Pulse,discounted,monthly,4.55,2023-06-17,2023-06,True
86507,650BERA053,RetroReel,paid,annual,119.98,2023-01-08,2023-01,True
86512,650BPVO230,CineQuest,expired,monthly,12.0,2023-05-24,2023-05,True
86515,650CGZU425,CineQuest,paid,monthly,11.98,2023-05-31,2023-05,True
86521,650CLSJ471,ChillStream,paid,monthly,25.0,2023-04-24,2023-04,True
86522,650CLSJ471,LimeLight,expired,monthly,20.02,2023-05-31,2023-05,True
86526,650DEEX854,ChillStream,paid,annual,100.0,2023-02-17,2023-02,True
86532,650GGNK506,LimeLight,discounted,annual,34.26,2023-03-09,2023-03,True
86533,650GGNK506,LimeLight,paid,annual,80.01,2023-06-09,2023-06,True
86536,650GLZZ569,RetroReel,paid,monthly,29.99,2023-06-09,2023-06,True
86540,650GYRF091,LimeLight,expired,monthly,19.99,2023-06-05,2023-06,True
86542,650GYRF091,Pulse,expired,monthly,8.01,2023-03-13,2023-03,True
86547,650IIDO845,CineQuest,expired,monthly,12.0,2023-05-05,2023-05,True
86550,650JDVC713,LimeLight,expired,monthly,20.0,2023-06-16,2023-06,True
86554,650KJRP274,LimeLight,paid,monthly,20.0,2023-01-22,2023-01,True
86556,650KNYW222,LimeLight,expired,monthly,19.99,2023-03-15,2023-03,True
86563,650OGIZ379,Pulse,expired,monthly,8.0,2023-05-06,2023-05,True
86564,650OGIZ379,Pulse,paid,monthly,8.0,2023-06-15,2023-06,True
86570,650PCBE836,CineQuest,expired,monthly,12.0,2023-01-31,2023-01,True
86571,650PCBE836,CineQuest,trial,monthly,8.28,2023-03-19,2023-03,True
86572,650PCBE836,CineQuest,paid,monthly,12.02,2023-04-03,2023-04,True
86574,650QQJR980,RetroReel,discounted,annual,44.02,2023-04-13,2023-04,True
86579,650QVIV218,Pulse,expired,monthly,7.98,2023-01-01,2023-01,True
86589,650RYIC193,Pulse,paid,annual,49.99,2023-01-02,2023-01,True
86591,650SZML604,Pulse,paid,annual,50.0,2023-02-04,2023-02,True
86596,650UFVV646,LimeLight,paid,annual,79.99,2023-04-02,2023-04,True
86602,650WPNI009,RetroReel,paid,monthly,30.01,2023-03-19,2023-03,True
86604,650XTYT327,ChillStream,discounted,monthly,13.42,2023-03-26,2023-03,True
86610,650XTYT327,CineQuest,discounted,monthly,9.76,2023-03-28,2023-03,True
86611,650XTYT327,CineQuest,paid,monthly,12.01,2023-04-15,2023-04,True
86614,650YNRT530,Pulse,expired,monthly,8.01,2023-04-24,2023-04,True
86633,651BAST331,LimeLight,discounted,monthly,14.54,2023-01-04,2023-01,True
86648,651DTSU590,LimeLight,expired,monthly,20.0,2023-01-20,2023-01,True
86649,651DTSU590,LimeLight,paid,monthly,19.99,2023-04-26,2023-04,True
86661,651GAYT345,ChillStream,paid,monthly,25.01,2023-04-06,2023-04,True
86662,651GFHW808,LimeLight,trial,monthly,13.14,2023-01-07,2023-01,True
86669,651HXLQ021,CineQuest,discounted,monthly,6.23,2023-02-22,2023-02,True
86670,651HXLQ021,CineQuest,expired,monthly,11.98,2023-03-30,2023-03,True
86671,651HXLQ021,CineQuest,paid,monthly,12.01,2023-05-20,2023-05,True
86672,651HXLQ021,CineQuest,expired,monthly,12.0,2023-06-29,2023-06,True
86677,651ISTT346,CineQuest,expired,annual,60.0,2023-01-21,2023-01,True
86679,651IVUS639,RetroReel,paid,monthly,30.01,2023-06-01,2023-06,True
86694,651LCEE316,Pulse,expired,monthly,8.01,2023-02-18,2023-02,True
86695,651LCEE316,Pulse,paid,monthly,8.0,2023-03-21,2023-03,True
86701,651MSEO190,RetroReel,paid,annual,119.99,2023-01-23,2023-01,True
86705,651NKQP740,LimeLight,paid,monthly,20.01,2023-02-28,2023-02,True
86707,651NYHK406,LimeLight,expired,annual,79.99,2023-04-04,2023-04,True
86710,651OCHL669,CineQuest,expired,monthly,11.98,2023-01-19,2023-01,True
86711,651OCHL669,CineQuest,paid,monthly,12.0,2023-03-30,2023-03,True
86721,651ORYY144,RetroReel,discounted,monthly,19.99,2023-06-01,2023-06,True
86726,651PLIW082,ChillStream,expired,annual,99.99,2023-06-29,2023-06,True
86732,651RHXL442,Pulse,expired,monthly,8.0,2023-04-28,2023-04,True
86737,651RMQB428,CineQuest,expired,annual,60.02,2023-04-27,2023-04,True
86741,651RPUZ627,LimeLight,trial,monthly,7.54,2023-03-09,2023-03,True
86749,651TFQS782,LimeLight,paid,annual,80.02,2023-03-20,2023-03,True
86753,651VGVJ145,CineQuest,expired,monthly,11.99,2023-02-15,2023-02,True
86754,651VGVJ145,CineQuest,paid,annual,60.0,2023-03-05,2023-03,True
86756,651VQWF100,Pulse,paid,monthly,8.01,2023-04-22,2023-04,True
86763,651XQOQ697,CineQuest,paid,monthly,11.99,2023-02-16,2023-02,True
86764,651XQOQ697,CineQuest,expired,monthly,12.01,2023-05-18,2023-05,True
86765,651XQOQ697,CineQuest,paid,monthly,12.0,2023-06-03,2023-06,True
86775,651ZKHN433,LimeLight,expired,monthly,20.02,2023-01-29,2023-01,True
86778,652ABIB105,RetroReel,expired,monthly,30.01,2023-05-30,2023-05,True
86784,652BLMG257,LimeLight,paid,monthly,20.0,2023-04-09,2023-04,True
86788,652CMCX803,ChillStream,paid,monthly,25.0,2023-02-15,2023-02,True
86794,652DCJK070,ChillStream,expired,monthly,25.0,2023-02-27,2023-02,True
86795,652DCJK070,ChillStream,trial,monthly,11.67,2023-05-16,2023-05,True
86807,652GXFK318,RetroReel,paid,monthly,30.0,2023-06-28,2023-06,True
86812,652HIRS280,Pulse,discounted,monthly,2.59,2023-01-06,2023-01,True
86817,652JEQT718,CineQuest,paid,annual,59.99,2023-02-16,2023-02,True
86823,652LGWW877,ChillStream,paid,annual,100.01,2023-02-19,2023-02,True
86824,652LGWW877,ChillStream,expired,annual,100.01,2023-03-24,2023-03,True
86829,652MQFB926,Pulse,expired,monthly,8.01,2023-02-19,2023-02,True
86830,652MQFB926,Pulse,paid,monthly,8.01,2023-03-13,2023-03,True
86833,652NHXA996,CineQuest,paid,monthly,12.0,2023-05-09,2023-05,True
86841,652OQRY216,RetroReel,trial,monthly,18.7,2023-05-20,2023-05,True
86845,652ORKP760,CineQuest,expired,annual,60.01,2023-05-05,2023-05,True
86854,652PVTS675,CineQuest,paid,monthly,12.01,2023-01-21,2023-01,True
86855,652PVTS675,CineQuest,expired,monthly,11.99,2023-05-19,2023-05,True
86857,652QNWT890,LimeLight,expired,monthly,19.99,2023-03-01,2023-03,True
86862,652QYTH977,RetroReel,expired,monthly,30.01,2023-06-30,2023-06,True
86865,652SOHF116,Pulse,paid,monthly,7.98,2023-05-17,2023-05,True
86871,652UARJ703,Pulse,discounted,monthly,7.64,2023-05-30,2023-05,True
86873,652UHRF652,LimeLight,paid,monthly,19.99,2023-02-10,2023-02,True
86880,652VUEI150,CineQuest,expired,annual,60.0,2023-03-14,2023-03,True
86881,652VUEI150,CineQuest,paid,monthly,12.01,2023-05-14,2023-05,True
86884,652VWDV991,LimeLight,expired,monthly,20.0,2023-06-03,2023-06,True
86899,652XYFJ617,CineQuest,paid,monthly,12.0,2023-03-13,2023-03,True
86900,652XYFJ617,CineQuest,expired,monthly,12.01,2023-06-01,2023-06,True
86902,652XYYG620,ChillStream,expired,monthly,25.0,2023-01-17,2023-01,True
86903,652XYYG620,ChillStream,paid,annual,100.01,2023-04-20,2023-04,True
86904,652XYYG620,ChillStream,expired,annual,99.99,2023-05-27,2023-05,True
86905,652YJAS778,LimeLight,paid,monthly,20.0,2023-06-04,2023-06,True
86914,652ZDKF435,LimeLight,paid,annual,79.99,2023-01-21,2023-01,True
86917,653BGVW509,LimeLight,paid,monthly,19.99,2023-06-20,2023-06,True
86918,653BNEF781,RetroReel,paid,monthly,30.0,2023-03-27,2023-03,True
86924,653FEPK758,Pulse,paid,annual,49.98,2023-01-23,2023-01,True
86927,653FRHJ442,ChillStream,expired,monthly,25.01,2023-01-28,2023-01,True
86928,653FRHJ442,ChillStream,paid,monthly,25.02,2023-03-20,2023-03,True
86933,653GJEJ279,RetroReel,paid,annual,119.98,2023-04-08,2023-04,True
86934,653GQWX465,LimeLight,paid,monthly,20.01,2023-03-29,2023-03,True
86945,653GWTY665,LimeLight,paid,annual,80.0,2023-03-31,2023-03,True
86949,653HLQM411,CineQuest,expired,monthly,12.0,2023-04-03,2023-04,True
86960,653IHQU866,CineQuest,expired,annual,60.0,2023-02-14,2023-02,True
86967,653KINM939,CineQuest,paid,annual,60.0,2023-02-25,2023-02,True
86968,653MOWC144,RetroReel,discounted,monthly,23.54,2023-05-20,2023-05,True
86982,653PRPU416,Pulse,expired,monthly,8.01,2023-04-01,2023-04,True
86983,653PRPU416,Pulse,paid,monthly,8.01,2023-06-29,2023-06,True
86994,653QHNA689,CineQuest,paid,monthly,12.01,2023-02-17,2023-02,True
87001,653SBZT451,Pulse,discounted,annual,42.87,2023-01-17,2023-01,True
87006,653TASQ820,LimeLight,expired,monthly,20.01,2023-06-19,2023-06,True
87008,653TEIG138,LimeLight,paid,monthly,19.99,2023-02-24,2023-02,True
87011,653TIEO599,LimeLight,discounted,monthly,7.77,2023-04-12,2023-04,True
87017,653WWMN276,LimeLight,expired,monthly,19.99,2023-05-25,2023-05,True
87018,653XKLH484,ChillStream,paid,monthly,24.99,2023-02-10,2023-02,True
87024,653XLJH843,CineQuest,discounted,monthly,11.22,2023-01-11,2023-01,True
