,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
58251,439BBQK704,Pulse,expired,monthly,8.0,2023-07-20,2023-07,True
58252,439BBQK704,Pulse,paid,monthly,7.99,2023-12-19,2023-12,True
58254,439BFNN001,LimeLight,paid,monthly,19.99,2023-02-10,2023-02,True
58258,439BGLH063,LimeLight,expired,annual,80.0,2023-09-02,2023-09,True
58259,439BGLH063,LimeLight,trial,monthly,6.93,2023-11-28,2023-11,True
58260,439BGLH063,LimeLight,paid,monthly,20.0,2023-12-07,2023-12,True
58261,439BVJQ373,LimeLight,paid,monthly,20.0,2023-06-07,2023-06,True
58265,439DECA115,ChillStream,expired,monthly,25.01,2023-01-25,2023-01,True
58266,439DECA115,ChillStream,paid,annual,99.99,2023-07-07,2023-07,True
58268,439DECA115,LimeLight,paid,monthly,19.99,2023-10-27,2023-10,True
58269,439DECA115,LimeLight,expired,monthly,20.01,2023-12-19,2023-12,True
58274,439ECSN526,CineQuest,paid,annual,60.0,2023-04-14,2023-04,True
58278,439EQQX431,RetroReel,expired,monthly,29.99,2023-09-11,2023-09,True
58282,439GWGO249,CineQuest,paid,annual,60.0,2023-04-17,2023-04,True
58283,439GWGO249,CineQuest,expired,annual,59.98,2023-08-10,2023-08,True
58284,439GWGO249,CineQuest,discounted,annual,18.26,2023-09-25,2023-09,True
58287,439HCKY666,ChillStream,paid,monthly,25.02,2023-10-21,2023-10,True
58290,439HQMD592,LimeLight,paid,monthly,20.0,2023-02-04,2023-02,True
58294,439HSYQ258,LimeLight,expired,monthly,20.0,2023-02-08,2023-02,True
58295,439HSYQ258,LimeLight,discounted,annual,52.5,2023-03-29,2023-03,True
58301,439HTPX217,CineQuest,paid,annual,60.01,2023-08-19,2023-08,True
58303,439HTPX217,LimeLight,paid,annual,80.0,2023-04-16,2023-04,True
58304,439HTPX217,LimeLight,expired,annual,80.0,2023-12-28,2023-12,True
58310,439IIVD626,Pulse,expired,monthly,8.01,2023-05-12,2023-05,True
58311,439IIVD626,Pulse,paid,monthly,8.01,2023-08-24,2023-08,True
58314,439INRB822,Pulse,expired,monthly,8.01,2023-06-15,2023-06,True
58316,439IOUL180,LimeLight,expired,annual,80.02,2023-08-24,2023-08,True
58322,439IWTG316,ChillStream,trial,monthly,8.44,2023-08-27,2023-08,True
58324,439IYED974,Pulse,expired,monthly,7.99,2023-04-11,2023-04,True
58325,439IYED974,Pulse,paid,monthly,8.0,2023-05-08,2023-05,True
58326,439IYED974,Pulse,expired,monthly,7.99,2023-07-30,2023-07,True
58328,439IYED974,RetroReel,expired,monthly,30.0,2023-02-21,2023-02,True
58330,439IZPX286,CineQuest,expired,monthly,12.0,2023-04-25,2023-04,True
58331,439IZPX286,CineQuest,paid,annual,60.01,2023-07-10,2023-07,True
58333,439JSXW176,LimeLight,paid,monthly,20.01,2023-04-20,2023-04,True
58337,439JUJN296,ChillStream,expired,monthly,25.0,2023-08-21,2023-08,True
58339,439JZDK339,RetroReel,expired,monthly,30.0,2023-06-19,2023-06,True
58342,439LVWD216,RetroReel,paid,annual,119.98,2023-11-10,2023-11,True
58346,439NFST464,ChillStream,paid,monthly,25.01,2023-08-16,2023-08,True
58350,439OBWM188,ChillStream,discounted,annual,39.02,2023-07-30,2023-07,True
58352,439OKBR629,CineQuest,expired,monthly,12.0,2023-12-17,2023-12,True
58353,439OKBR629,Pulse,paid,monthly,8.0,2023-05-18,2023-05,True
58354,439OKWQ394,ChillStream,expired,monthly,25.0,2023-10-10,2023-10,True
58355,439OKWQ394,Pulse,paid,monthly,8.01,2023-12-22,2023-12,True
58356,439OPPY350,ChillStream,paid,monthly,24.99,2023-10-28,2023-10,True
58362,439PGJG248,CineQuest,paid,monthly,11.99,2023-01-22,2023-01,True
58364,439QROF205,CineQuest,expired,monthly,12.0,2023-12-15,2023-12,True
58367,439QUBP143,LimeLight,paid,monthly,20.01,2023-10-22,2023-10,True
58370,439RYWI754,LimeLight,discounted,monthly,13.83,2023-03-10,2023-03,True
58375,439TPWB021,ChillStream,expired,monthly,25.0,2023-04-25,2023-04,True
58377,439TPWB021,CineQuest,expired,monthly,12.0,2023-04-18,2023-04,True
58378,439TPWB021,CineQuest,discounted,monthly,6.61,2023-07-24,2023-07,True
58379,439TPWB021,CineQuest,expired,monthly,12.0,2023-12-31,2023-12,True
58381,439UAFJ270,RetroReel,paid,monthly,30.01,2023-01-26,2023-01,True
58391,440ABVT536,LimeLight,paid,annual,80.0,2023-07-04,2023-07,True
58392,440ABVT536,RetroReel,paid,annual,119.99,2023-02-08,2023-02,True
58393,440ABVT536,RetroReel,expired,annual,120.0,2023-05-04,2023-05,True
58395,440AHAR047,LimeLight,expired,annual,80.0,2023-01-29,2023-01,True
58396,440AHAR047,LimeLight,paid,annual,79.97,2023-10-01,2023-10,True
58400,440COZX258,CineQuest,expired,monthly,12.0,2023-01-15,2023-01,True
58401,440COZX258,CineQuest,trial,monthly,3.76,2023-06-08,2023-06,True
58402,440COZX258,CineQuest,paid,monthly,12.01,2023-08-10,2023-08,True
58403,440COZX258,CineQuest,expired,monthly,12.01,2023-10-27,2023-10,True
58407,440ERIX059,ChillStream,paid,monthly,24.99,2023-06-03,2023-06,True
58413,440EVBB741,CineQuest,expired,monthly,12.0,2023-09-03,2023-09,True
58416,440FHBZ313,CineQuest,expired,annual,60.0,2023-01-18,2023-01,True
58417,440FHBZ313,CineQuest,paid,monthly,12.02,2023-08-23,2023-08,True
58418,440FTWR864,ChillStream,paid,monthly,24.99,2023-05-10,2023-05,True
58419,440FTWR864,ChillStream,expired,monthly,24.97,2023-11-28,2023-11,True
58426,440HGZE184,LimeLight,paid,monthly,20.01,2023-03-28,2023-03,True
58427,440HGZE184,LimeLight,expired,monthly,20.01,2023-06-10,2023-06,True
58428,440HGZE184,LimeLight,discounted,monthly,17.96,2023-08-08,2023-08,True
58431,440HOBG679,LimeLight,paid,monthly,19.99,2023-05-02,2023-05,True
58432,440HOBG679,LimeLight,expired,monthly,20.0,2023-08-31,2023-08,True
58433,440HOBG679,LimeLight,paid,monthly,20.0,2023-10-29,2023-10,True
58434,440JULE326,ChillStream,paid,annual,100.01,2023-02-23,2023-02,True
58436,440JVZV235,Pulse,expired,monthly,7.99,2023-02-28,2023-02,True
58437,440JVZV235,Pulse,paid,annual,50.01,2023-04-18,2023-04,True
58440,440MANE532,LimeLight,expired,monthly,20.01,2023-05-29,2023-05,True
58443,440MMRI507,CineQuest,expired,monthly,12.01,2023-06-11,2023-06,True
58444,440MMRI507,CineQuest,discounted,monthly,9.66,2023-07-21,2023-07,True
58445,440MMRI507,CineQuest,paid,monthly,11.99,2023-08-02,2023-08,True
58447,440MMRI507,RetroReel,expired,monthly,30.0,2023-09-14,2023-09,True
58454,440NMGF987,CineQuest,expired,monthly,12.0,2023-12-01,2023-12,True
58456,440NSES159,LimeLight,paid,annual,80.01,2023-06-03,2023-06,True
58460,440OBQY958,ChillStream,paid,monthly,25.0,2023-01-03,2023-01,True
58461,440OBQY958,ChillStream,expired,monthly,25.0,2023-06-25,2023-06,True
58465,440PXCB114,ChillStream,paid,annual,99.99,2023-10-08,2023-10,True
58467,440QEOB773,LimeLight,paid,monthly,20.01,2023-09-03,2023-09,True
58468,440QEOB773,RetroReel,expired,annual,120.0,2023-06-30,2023-06,True
58471,440QHWQ322,CineQuest,expired,monthly,12.0,2023-12-06,2023-12,True
58472,440QHWQ322,RetroReel,paid,annual,120.01,2023-11-02,2023-11,True
58474,440TQPO485,Pulse,paid,annual,50.0,2023-03-21,2023-03,True
58475,440TQPO485,Pulse,expired,annual,49.99,2023-09-12,2023-09,True
58476,440TQPO485,Pulse,paid,monthly,8.0,2023-12-22,2023-12,True
58479,440TXRZ650,LimeLight,paid,monthly,19.99,2023-10-27,2023-10,True
58481,440TXRZ650,Pulse,paid,monthly,7.98,2023-08-18,2023-08,True
58483,440UHIJ103,ChillStream,expired,monthly,25.0,2023-12-25,2023-12,True
58484,440UHIJ103,LimeLight,expired,annual,80.0,2023-01-02,2023-01,True
58486,440UIAU101,ChillStream,expired,monthly,25.01,2023-04-12,2023-04,True
58487,440UIAU101,ChillStream,paid,monthly,25.01,2023-08-03,2023-08,True
58491,440VQOM701,CineQuest,expired,monthly,11.99,2023-03-31,2023-03,True
58492,440VQOM701,CineQuest,trial,monthly,11.33,2023-04-12,2023-04,True
58493,440VQOM701,CineQuest,expired,monthly,11.99,2023-08-14,2023-08,True
58495,440VQOM701,LimeLight,expired,monthly,19.99,2023-09-18,2023-09,True
58498,440VVRF803,LimeLight,paid,monthly,19.99,2023-01-30,2023-01,True
58500,440WSBT303,CineQuest,expired,monthly,12.0,2023-04-27,2023-04,True
58501,440WSBT303,CineQuest,paid,monthly,12.0,2023-07-13,2023-07,True
58502,440WSBT303,CineQuest,expired,monthly,12.0,2023-09-25,2023-09,True
58503,440XFMC428,LimeLight,paid,monthly,20.01,2023-07-11,2023-07,True
58506,440XVIK890,RetroReel,trial,monthly,18.81,2023-02-15,2023-02,True
58507,440XVIK890,RetroReel,paid,monthly,30.01,2023-10-23,2023-10,True
58511,440YBUR770,RetroReel,expired,annual,120.03,2023-05-20,2023-05,True
58512,440YBUR770,RetroReel,discounted,annual,111.16,2023-07-08,2023-07,True
58513,440YBUR770,RetroReel,paid,annual,120.0,2023-09-01,2023-09,True
58519,441AVUJ385,Pulse,expired,monthly,8.0,2023-09-13,2023-09,True
58522,441BHBT134,Pulse,expired,monthly,8.0,2023-12-19,2023-12,True
58525,441BMLT179,LimeLight,paid,monthly,20.02,2023-10-07,2023-10,True
58528,441CVTR226,CineQuest,expired,annual,59.98,2023-01-04,2023-01,True
58529,441CVTR226,CineQuest,paid,monthly,12.0,2023-06-16,2023-06,True
58530,441CVTR226,CineQuest,expired,monthly,11.99,2023-07-27,2023-07,True
58533,441DAGH874,ChillStream,paid,annual,99.99,2023-08-17,2023-08,True
58536,441DFCL873,ChillStream,expired,monthly,25.01,2023-06-25,2023-06,True
58541,441DNHC019,Pulse,trial,monthly,3.56,2023-07-08,2023-07,True
58543,441DUAI512,LimeLight,paid,monthly,20.0,2023-02-05,2023-02,True
58544,441DUAI512,LimeLight,expired,monthly,20.01,2023-03-17,2023-03,True
58545,441DUAI512,LimeLight,trial,monthly,10.86,2023-08-04,2023-08,True
58546,441DUAI512,LimeLight,paid,monthly,20.01,2023-09-30,2023-09,True
58548,441FGKJ293,LimeLight,paid,monthly,19.99,2023-07-22,2023-07,True
58549,441FGKJ293,LimeLight,expired,monthly,20.02,2023-10-25,2023-10,True
58550,441FGKJ293,RetroReel,paid,annual,119.98,2023-07-24,2023-07,True
58552,441GTIY132,CineQuest,expired,monthly,12.01,2023-10-31,2023-10,True
58556,441IOME335,ChillStream,expired,annual,99.99,2023-07-22,2023-07,True
58557,441IOME335,ChillStream,paid,monthly,25.01,2023-11-07,2023-11,True
58560,441JART042,CineQuest,paid,annual,60.0,2023-08-04,2023-08,True
58563,441LIUF681,LimeLight,expired,annual,80.0,2023-09-15,2023-09,True
58564,441LIUF681,LimeLight,discounted,monthly,6.52,2023-12-07,2023-12,True
58566,441MMXF440,RetroReel,paid,monthly,29.99,2023-10-24,2023-10,True
58567,441NDPG203,CineQuest,paid,monthly,12.01,2023-08-06,2023-08,True
58569,441NUYF387,RetroReel,paid,annual,120.01,2023-12-27,2023-12,True
58570,441OWXJ597,RetroReel,paid,monthly,29.99,2023-01-05,2023-01,True
58577,441REEE017,CineQuest,paid,annual,60.0,2023-05-09,2023-05,True
58578,441REEE017,CineQuest,expired,annual,60.0,2023-11-05,2023-11,True
58586,441SZFO665,Pulse,expired,monthly,7.99,2023-04-03,2023-04,True
58587,441SZFO665,Pulse,paid,monthly,8.0,2023-10-19,2023-10,True
58589,441UDKX085,Pulse,expired,monthly,7.99,2023-06-08,2023-06,True
58592,441VZDK474,RetroReel,paid,monthly,30.01,2023-01-31,2023-01,True
58595,441WXPH926,CineQuest,expired,monthly,11.99,2023-03-05,2023-03,True
58596,441WXPH926,CineQuest,trial,annual,52.04,2023-05-31,2023-05,True
58597,441WXPH926,CineQuest,expired,annual,60.01,2023-07-23,2023-07,True
58598,441WXPH926,CineQuest,paid,monthly,12.01,2023-08-05,2023-08,True
58600,441XTPP516,RetroReel,paid,annual,120.01,2023-06-25,2023-06,True
58603,441YVZZ418,CineQuest,expired,monthly,12.0,2023-07-08,2023-07,True
58604,441ZJMG965,Pulse,paid,monthly,7.99,2023-03-19,2023-03,True
58607,441ZWGE576,CineQuest,expired,monthly,12.0,2023-04-17,2023-04,True
58609,442AKJY791,Pulse,paid,monthly,7.99,2023-01-20,2023-01,True
58610,442AKJY791,Pulse,expired,monthly,7.99,2023-02-22,2023-02,True
58611,442AKJY791,Pulse,paid,monthly,8.01,2023-05-30,2023-05,True
58617,442BVEJ345,CineQuest,paid,monthly,12.0,2023-08-12,2023-08,True
58623,442DSYG103,LimeLight,paid,monthly,19.99,2023-06-21,2023-06,True
58624,442DTFE939,ChillStream,paid,monthly,25.0,2023-01-27,2023-01,True
58627,442ECLD853,Pulse,paid,annual,50.0,2023-01-02,2023-01,True
58633,442EDAF672,CineQuest,expired,monthly,12.0,2023-07-26,2023-07,True
58634,442EDAF672,CineQuest,paid,monthly,12.0,2023-11-20,2023-11,True
58635,442EKAQ497,LimeLight,paid,monthly,19.99,2023-05-11,2023-05,True
58636,442EKAQ497,LimeLight,expired,monthly,19.99,2023-11-24,2023-11,True
58638,442HBEN210,ChillStream,expired,monthly,25.0,2023-03-26,2023-03,True
58642,442IDJN734,ChillStream,expired,annual,100.01,2023-07-14,2023-07,True
58643,442IDJN734,ChillStream,paid,monthly,25.0,2023-11-24,2023-11,True
58644,442IDJN734,ChillStream,expired,monthly,24.99,2023-12-30,2023-12,True
58647,442IJYS467,ChillStream,expired,monthly,25.01,2023-05-28,2023-05,True
58648,442IJYS467,ChillStream,trial,annual,60.59,2023-09-14,2023-09,True
58652,442KJFS191,RetroReel,expired,monthly,30.0,2023-05-15,2023-05,True
58654,442LJOM545,ChillStream,paid,monthly,25.01,2023-05-25,2023-05,True
58655,442MXZH336,ChillStream,paid,annual,100.0,2023-07-01,2023-07,True
58658,442MXZH336,CineQuest,paid,monthly,12.01,2023-01-02,2023-01,True
58659,442MXZH336,CineQuest,expired,monthly,11.99,2023-02-03,2023-02,True
58660,442MXZH336,CineQuest,paid,annual,59.99,2023-08-26,2023-08,True
58661,442MXZH336,CineQuest,expired,annual,59.99,2023-12-01,2023-12,True
58663,442NITI096,CineQuest,expired,monthly,12.01,2023-12-24,2023-12,True
58668,442QHLY233,LimeLight,paid,monthly,20.0,2023-06-07,2023-06,True
58670,442QWXF670,Pulse,expired,annual,50.0,2023-02-02,2023-02,True
58671,442QWXF670,Pulse,paid,monthly,7.99,2023-05-03,2023-05,True
58672,442SGMA471,Pulse,expired,monthly,8.01,2023-01-03,2023-01,True
58673,442SGMA471,Pulse,paid,monthly,8.01,2023-07-07,2023-07,True
58675,442SXBE564,ChillStream,paid,monthly,25.01,2023-01-19,2023-01,True
58676,442SXBE564,ChillStream,expired,monthly,25.01,2023-09-17,2023-09,True
58679,442SXBE564,LimeLight,paid,annual,80.01,2023-12-17,2023-12,True
58681,442SZBH829,ChillStream,paid,monthly,25.01,2023-01-27,2023-01,True
58682,442TBHZ552,Pulse,paid,monthly,7.99,2023-06-19,2023-06,True
58685,442TECW388,ChillStream,expired,monthly,25.0,2023-02-21,2023-02,True
58686,442TECW388,ChillStream,paid,monthly,25.0,2023-03-31,2023-03,True
58691,442TVRW015,Pulse,expired,monthly,8.0,2023-04-29,2023-04,True
58692,442TVRW015,Pulse,paid,monthly,7.99,2023-07-05,2023-07,True
58694,442URFY095,Pulse,expired,annual,50.01,2023-12-27,2023-12,True
58695,442VQQL676,LimeLight,paid,monthly,20.0,2023-11-03,2023-11,True
58700,442WUMC622,RetroReel,expired,monthly,30.0,2023-02-25,2023-02,True
58701,442WUMC622,RetroReel,discounted,monthly,9.64,2023-11-19,2023-11,True
58703,442XFLP566,LimeLight,expired,monthly,20.01,2023-07-26,2023-07,True
58704,442XFLP566,LimeLight,paid,monthly,19.99,2023-11-06,2023-11,True
58707,442XKRG482,Pulse,expired,monthly,8.01,2023-10-15,2023-10,True
58708,442XKRG482,Pulse,paid,monthly,8.0,2023-12-24,2023-12,True
58712,442XZSH702,Pulse,expired,monthly,8.0,2023-07-12,2023-07,True
58713,442XZSH702,Pulse,trial,monthly,6.19,2023-10-24,2023-10,True
58714,442YDCX303,RetroReel,paid,annual,119.98,2023-05-23,2023-05,True
58716,442YFVR300,RetroReel,expired,monthly,30.0,2023-06-18,2023-06,True
58717,442YFVR300,RetroReel,paid,monthly,30.0,2023-10-21,2023-10,True
58723,442ZULH265,CineQuest,expired,monthly,12.0,2023-06-26,2023-06,True
58724,442ZULH265,CineQuest,paid,monthly,12.0,2023-08-16,2023-08,True
58726,442ZULH265,LimeLight,paid,monthly,19.98,2023-04-07,2023-04,True
58732,443APGU169,ChillStream,expired,annual,100.0,2023-12-26,2023-12,True
58734,443APGU169,LimeLight,expired,monthly,20.0,2023-11-11,2023-11,True
58735,443AVLN795,LimeLight,paid,monthly,20.01,2023-08-10,2023-08,True
58738,443BNFQ772,Pulse,expired,monthly,8.0,2023-08-27,2023-08,True
58739,443BNFQ772,Pulse,paid,monthly,8.0,2023-10-15,2023-10,True
58740,443BNFQ772,Pulse,expired,monthly,8.0,2023-12-23,2023-12,True
58747,443FDJF622,LimeLight,paid,monthly,20.0,2023-07-25,2023-07,True
58750,443FTTE104,RetroReel,expired,monthly,30.0,2023-12-23,2023-12,True
58754,443GDVO187,Pulse,expired,monthly,7.99,2023-08-12,2023-08,True
58755,443GDVO187,Pulse,discounted,monthly,2.98,2023-10-20,2023-10,True
58759,443GOIJ051,LimeLight,paid,monthly,19.99,2023-12-03,2023-12,True
58761,443GPVS357,LimeLight,expired,monthly,19.99,2023-02-16,2023-02,True
58762,443GPVS357,LimeLight,paid,monthly,20.0,2023-04-29,2023-04,True
58763,443GZZD241,LimeLight,paid,annual,79.99,2023-06-23,2023-06,True
58765,443HUWV906,CineQuest,paid,monthly,12.0,2023-06-13,2023-06,True
58766,443HUWV906,CineQuest,expired,monthly,11.98,2023-12-31,2023-12,True
58768,443IMCR229,LimeLight,paid,annual,80.0,2023-06-28,2023-06,True
58772,443IMNU969,CineQuest,paid,monthly,12.01,2023-10-15,2023-10,True
58775,443IXIZ493,CineQuest,expired,monthly,12.0,2023-06-18,2023-06,True
58776,443IXIZ493,CineQuest,discounted,monthly,11.49,2023-10-11,2023-10,True
58777,443JUGN966,LimeLight,expired,monthly,20.0,2023-01-30,2023-01,True
58778,443JUGN966,LimeLight,paid,monthly,20.02,2023-09-20,2023-09,True
58780,443JZNX282,ChillStream,expired,monthly,24.99,2023-02-06,2023-02,True
58781,443JZNX282,ChillStream,paid,monthly,24.98,2023-04-04,2023-04,True
58782,443JZNX282,LimeLight,paid,annual,79.99,2023-02-07,2023-02,True
58787,443KVPF945,Pulse,trial,annual,44.38,2023-05-18,2023-05,True
58788,443KVPF945,Pulse,paid,annual,49.99,2023-11-22,2023-11,True
58791,443LNZL467,ChillStream,expired,monthly,25.0,2023-11-22,2023-11,True
58793,443LNZL467,Pulse,expired,monthly,8.01,2023-03-11,2023-03,True
58794,443LNZL467,Pulse,paid,monthly,7.98,2023-04-17,2023-04,True
58795,443LNZL467,Pulse,expired,monthly,8.01,2023-06-25,2023-06,True
58796,443LSWD355,LimeLight,paid,monthly,20.01,2023-04-11,2023-04,True
58800,443MEFZ108,RetroReel,paid,monthly,30.01,2023-07-21,2023-07,True
58805,443PZFJ720,ChillStream,expired,monthly,24.98,2023-03-01,2023-03,True
58806,443PZFJ720,ChillStream,trial,annual,76.32,2023-04-13,2023-04,True
58810,443QKLK445,Pulse,expired,monthly,8.01,2023-10-27,2023-10,True
58812,443QZJS961,Pulse,expired,annual,49.98,2023-01-30,2023-01,True
58813,443QZJS961,Pulse,paid,annual,50.01,2023-02-13,2023-02,True
58814,443QZJS961,RetroReel,expired,annual,120.01,2023-04-15,2023-04,True
58820,443RDMI187,CineQuest,paid,monthly,11.98,2023-04-27,2023-04,True
58821,443RDMI187,CineQuest,expired,monthly,12.01,2023-09-14,2023-09,True
58824,443REPD148,RetroReel,trial,annual,67.55,2023-03-22,2023-03,True
58826,443SITI810,LimeLight,paid,monthly,19.99,2023-03-04,2023-03,True
58829,443TVDM014,LimeLight,expired,monthly,20.0,2023-04-20,2023-04,True
58830,443TVDM014,LimeLight,trial,monthly,19.25,2023-06-10,2023-06,True
58831,443TVDM014,LimeLight,paid,monthly,20.02,2023-09-20,2023-09,True
58833,443VRYA746,RetroReel,paid,monthly,30.01,2023-04-09,2023-04,True
58835,443WXSO561,CineQuest,paid,monthly,11.99,2023-03-01,2023-03,True
58837,443XDJU901,CineQuest,expired,annual,60.01,2023-05-31,2023-05,True
58841,443YGUF237,ChillStream,paid,monthly,25.01,2023-04-06,2023-04,True
58842,443YJUU245,LimeLight,expired,annual,80.0,2023-04-21,2023-04,True
58843,443YJUU245,LimeLight,paid,annual,80.01,2023-09-19,2023-09,True
58850,443YNFZ022,CineQuest,expired,monthly,11.99,2023-02-17,2023-02,True
58851,443YNFZ022,CineQuest,paid,monthly,11.99,2023-03-13,2023-03,True
58852,443YNFZ022,CineQuest,expired,monthly,12.01,2023-11-01,2023-11,True
58853,443ZPZA013,ChillStream,paid,monthly,25.0,2023-12-05,2023-12,True
58854,444AJFZ108,LimeLight,paid,annual,80.01,2023-01-05,2023-01,True
58857,444CKNT884,Pulse,paid,annual,50.0,2023-01-16,2023-01,True
58860,444DELS089,CineQuest,expired,monthly,11.99,2023-02-10,2023-02,True
58861,444DELS089,CineQuest,paid,monthly,11.99,2023-03-20,2023-03,True
58862,444DELS089,CineQuest,expired,monthly,12.0,2023-04-27,2023-04,True
58863,444DELS089,CineQuest,paid,monthly,12.0,2023-06-04,2023-06,True
58869,444DWNG490,CineQuest,expired,monthly,12.01,2023-03-15,2023-03,True
58870,444DWNG490,CineQuest,trial,monthly,7.78,2023-05-19,2023-05,True
58876,444EHRV231,RetroReel,paid,annual,119.99,2023-01-21,2023-01,True
58877,444EOMU838,RetroReel,paid,annual,120.0,2023-04-09,2023-04,True
58879,444EQOA327,ChillStream,expired,monthly,25.01,2023-07-15,2023-07,True
58882,444EQOA327,Pulse,expired,annual,50.0,2023-04-24,2023-04,True
58883,444EQOA327,Pulse,paid,monthly,8.0,2023-11-27,2023-11,True
58887,444FDLY512,Pulse,paid,monthly,8.0,2023-02-10,2023-02,True
58889,444FJFG159,LimeLight,paid,monthly,19.99,2023-11-07,2023-11,True
58891,444FNGZ174,ChillStream,paid,annual,99.98,2023-03-31,2023-03,True
58897,444GDYY395,ChillStream,expired,annual,100.01,2023-03-19,2023-03,True
58899,444GITC919,ChillStream,expired,monthly,24.99,2023-12-15,2023-12,True
58904,444HCEL432,Pulse,expired,monthly,8.0,2023-08-31,2023-08,True
58905,444HCEL432,Pulse,paid,monthly,8.0,2023-12-21,2023-12,True
58907,444HUBU033,RetroReel,paid,annual,119.99,2023-07-02,2023-07,True
58910,444ICBR709,ChillStream,paid,monthly,25.0,2023-10-19,2023-10,True
58916,444JBZE996,LimeLight,paid,annual,80.0,2023-11-27,2023-11,True
58920,444JVIO788,Pulse,expired,monthly,8.0,2023-01-01,2023-01,True
58921,444JVIO788,Pulse,paid,monthly,8.02,2023-02-08,2023-02,True
58922,444JVIO788,Pulse,expired,monthly,8.0,2023-04-23,2023-04,True
58923,444JVIO788,Pulse,trial,monthly,3.79,2023-11-01,2023-11,True
58925,444KROC572,ChillStream,trial,monthly,18.3,2023-10-11,2023-10,True
58930,444KVAZ688,ChillStream,paid,monthly,25.0,2023-02-01,2023-02,True
58933,444LOTB353,ChillStream,expired,annual,99.99,2023-11-17,2023-11,True
58937,444NFHH262,Pulse,expired,annual,49.98,2023-10-11,2023-10,True
58940,444OOAT722,LimeLight,paid,monthly,20.01,2023-11-03,2023-11,True
